sequence|label
"Jack Higgins' straightforward thriller about a guilt-ridden IRA bomber forced into ""one last job"" (where have I heard that plot before?) gets a snarky treatment from cult director Mike Hodges. Mickey Rourke, with alarming red hair, confesses all to the priest (Bob Hoskins, of all people) who accidentally witnessed the shooting. The rules of the church keep Father Bob from talking, but then Rourke goes and falls in love with the priest's blind niece. They bond at the church organ. What? Really, that's the plot."|1
This movie begins with a man who appears to be some sort of sports driver . He meets up with a girl and her friend who seem to be working in some sort of club and he goes to have sex with her. But then the girl falls for a guy who seems to be just some sort of actor and he is in the midst of getting married . Then the film starts and we learn a bit of the backstory on the wedding of this guy's sister and the girl . We see a bunch of different scenes with different couples doing different things and the actors .|0
Larry Bishop , the Writer/Actor/Director , focuses too heavily on the camera , music , and visuals . The film is very dark, yet the audience will still be very interested to see the acting, the photography, the production design and cinematography . It is a well made, engaging film with very strong themes . The film starts on the opening morning of the new season of The Walking Dead , as Rick Grimes wakes up . He finds himself in an abandoned house , alone , but alive . As he makes his way back to civilization , he is attacked , but is able to run and survive the attack .|0
"New rule . Nobody is allowed to make any more Zombie movies unless they actually come up with an original idea for a new movie idea. It could be the movie idea you have in your head that is too good to be real. If you come up with a great idea that is not even close to an original, you'll be banned from creating Zombie movies for a while. If it's a real story, it can't be changed for anything. Quote

So what does this have to do with being able to make movies on your own?"|0
"Barely came trough the whole movie... Acting is bad, dialogs are even worse. Felt kinda st00pid 4 watching it, but it was named the same as one of my favorite games, so I struggled trough. They even screwed up the sound. At certain parts of the movie the background music is so loud, that i had to turn the volume down. It would be great, if this was a competition about who can screw up more.Oh and PS: I don't know what's this guy ""Uwe"" capable of creating..."|1
I ca n't get over the quality of the score , the book , and the performances . This is a huge let down . I thought the book was great . I thought all the performers did a great job but the book was terrible . The performance at the end was the worst I ever saw . The acting was terrible . It was horrible in the movie and the DVD but the book and the performances were horrible . This is a book I would recommend . If you have never seen this movie before , this book is not recommended .|0
"I will never, ever forget watching this show around the age of 13. Even at the young age I remember thinking, ""This is a Baywatch rip off show without the one thing that makes Baywatch tolerable. The girls in bathing suits."" Nonetheless I was too small in those days to be the holder of the remote in my house. The high point of Pacific Blue was an episode in which a couple of thugged out gangsters are coming to whack someone with submachine guns ... on bikes!!! As a thirteen year old I never laughed so hard at something that was supposed to be taken seriously."|1
"Maybe we Aussies just have a totally different sense of humour and therein my lie the only problem here . . . . As for the other two countries, I really don't see how they could not understand what happened here . . . The guy is obviously a moron, because you wouldn't even have thought he was talking about someone else in the first place. You would have assumed, as I did, that he was trying to say ""I'm from Australia"". Which of course would be stupid, since Australia is just a country."|0
"Why can't a movie be rated a zero? Or even a negative number? Some movies such as ""Plan Nine From Outer Space"" are so bad they're fun to watch. THIS IS NOT ONE. ""The Dungeon of Horror"" might be the worst movie I've ever seen (some of anyway. I HAD to fast forward through a lot of it!). Fortunately for the indiscretions of my youth and senility of my advancing age, there may be worse movies I've seen, but thankfully, I can't remember them."|1
Now I did watch this when it first came out on VHS, and all my friends and I thought it was a pretty good movie, but then again, we were teenagers. But honestly, not that good of a movie in retrospect. Sort of a hair metal, Dokken version of Carnival of Souls. But a bad movie does not exactly mean it is unwatchable; however, this one seems to lack the charm a lot of the regular Mst3k fodder usually contains. But if it was on cable, and I was bored and drinking beer--sure, I'd watch it again.|1
I was looking forward to The Guardian , but when I walked into the theater I was n't really in a mood for theater. It looked more like a science fiction movie than a drama. I don't mind science fiction movies, I mean there's plenty of them out there. But The Guardian was nothing like that, there was no sci-fi at all and there was almost no drama involved. Maybe it's the lack of blood and guts but I don't know, I just think there's too much of that in this movie.|0
I ca n't express enough just how bad this film was . First of all what a waste of some of the best actors ever cast and then a waste of almost everything else. And then there was this :-). The whole thing felt a bit cheap and fake and I was hoping it was all CGI but it looks a lot closer to reality. It really looked a lot more realistic than it did and I don't believe anything CGI ever could. Now I know that I don't have much to say on the subject so I guess I don't really know what to say.|0
Ah yet another Seagal movie.In no less than a few mere months arrive to populate the video store shelves.As bad as that movie, “Kingsman”, has been.“Solo: A Star Wars Story” is still better than that abomination.Still, this one will have to be the most talked about yet. I know, it sounds ridiculous, but it can be true. I mean, seriously. “Avengers”, “Star Wars”, “The Amazing Spider-Man”, “Star Trek” and all those movies are the best of the best.|0
If you enjoy suspense this movie has it. The fact that Marina Zudina portrays a mute adds to her haplessness and increases the suspense. Alec Guiness's appearance was nice, but didn't really add to the movie. I'm not sure if Evan Richard's part as Andy Clarke was an attempt to add a little humor or if he was supposed to just be a bumbling idiot. I thought the cinematography was excellent. This added not just to the quality of the production but to the suspense as well. The bathtub seen with the water droplets in slow motion was wonderful.|1
Realistic Master-Piece. thirty years later, the pictures can look a bit old, but actually, it only accurate the 'fist in the face' effect of the movie. I never saw in my whole life a film like this one. First time I saw it, I didn't know if it was a fiction... And It didn't looked like... That movie is a masterpiece that every single person in the world have to see. It's the best ever society critical movie. The ultimate movie that demonstrate that the system is down.|1
"Produced by Nott Entertainment, this movie is ""nott"" very good at all. I sat through the first 15 minutes of the film before judging that the acting is bad, the casting is bad and camera work is bad. As I hear that there is a download of this film floating around on the internet, it is ""nott"" even worth the bandwidth.Up until the time I wrote this review, the average vote for this movie was an 8.5, which prompted me to view it and there was an average high majority of 10's for it, obviously voted on by liars and shills."|1
The first season was great - good mix of the job and the brother and friends at home. it was actually a pretty funny show.Now it shows up again and the brother and the two hot chicks are gone -- and the whole thing revolves around the airline company. Even the old man who runs the company has gone downhill - way too over the top, where before it was perfect.That and no more Sarah Mason - one of the best looking girls in Hollywood.This is what happens when you let some execs get their hands on a show.|1
While not truly terrible, this movie is still largely a waste of time, and paints an incredibly inaccurate and revisionist picture of Beach Boys history.Basically, this movie would have you believe that Mike Love was the brains behind the band and Brian Wilson was just a pathetic psycho. In fact, none of the characters is developed beyond a one-dimensional parody, but this is a TV movie so what do you expect? Mike Love's foul stench is all over this turkey as he attempts to re-write history with himself in the role of band figurehead and resident genius.|1
As others that have commented around the web ... I 'm a 130 pilot in the Coast Guard . Having a bit of an aviation history , I am looking into buying a C-5A. I know I'd like my aircraft to be as light and as quiet as possible so I'd like to take advantage of as many as I possibly can . The aircraft I'm interested in is called the C-7. It has an impressive power plant but I think it should be as powerful as possible for this aircraft to do what it is built to do.|0
I am astounded that so many people find this film even close to good. Let me make it clear that I am a HUGE Hitchcock fan and went out of my way to own as many of his films on video as I could but this one I felt was so below par not only for Hitch's films - aw heck, I'm being far too nice here. This pictured really sucked. I don't care that Hitch did a favor for the very talented Carole Lombard, but I have seen 50s sitcoms with more cleverness and style than this boring turkey.|1
Having just seen Walt Disney's The Skeleton Dance on the Saturday Morning Blog as linked from YouTube, I used those same sources to watch a remake done in Technicolor for the Columbia cartoon unit and animated by the same man-Ub Iwerks. The colors, compared to the earlier black and white, are really used imaginatively here and many of the new gags-like when one of the skeletal band players hits a wrong note constantly or when one loses his head and takes another one's off or when one dances with the other with part of that other gone-are just as funny as the previous short.|1
Directed by Diane Keaton and adapted from a book by Franz Lidz. A young mother Selma Lidz(Andie MacDowell)is battling a very serious illness and her self proclaimed inventor husband Sid(John Tururro)is a little lacking in the emotions department. Unhappy with the new home situation, their sensitive son Steven(Nathan Watt)decides he wants to stay with his two eccentric uncles Danny(Michael Richards)and Melvin(Lou Cutell)until his mom is well. Steven seems to be happier and even takes interest in his strange uncle's living habits; he even decides he wants to change his name to Franz.|1
I loved this movie ! Yes , it is rather cheap and I 'm sure plenty of reviews will be of it too.I saw it a couple of weeks ago with a few friends, it is quite good although I wish it was longer in length ! It has the same cast of characters and a few of the same scenes of course ! The story is really good , I did like it ! The ending was not very good , I guess I did not like it because it had to end so fast ! If you like this type of story I recommend you watch it !|0
An excellent debut movie for the the director of Batman Begins, comes the Following, a movie about a man who follows other people for inspiration of characters in stories he writes. One man he follows, he decides to go further and the man turns out to be more than he bargained for.Using a cast of non-actors and his uncle, writing directing producing and otherwise completely making this movie entirely on his own with almost no budget and produced independently, this movie is much more than you'd expect.For anyone who likes Memento and complex twists, turns, shocks, and messing around with time, this is definitely a movie for you.|1
`` Mr. Bug Goes To Town '' was the last major achievement the Fleischer studios produced . The quality of the production was never the same again after this . There is also an extensive documentary of the Fleischer productions . I was able to obtain many photographs of Fleischer production in my possession . These photographs are very rare indeed . These images do give you a glimpse of life in Hollywood during this period , but you will never find these photos in any museum . There were many important Fleischer productions . The first production , '' The Girl from Kansas '' , was filmed in 1939 .|0
I actually liked certain things about this game . I loved the first person perspective and wish we had had an option to do it all the time in the first person perspective as well. But it's still a fun experience, and I wouldn't hesitate to buy this title if I had the opportunity to. It's a great game and I hope the developer continues the success they had with the series. However, there are a few issues to be addressed before I buy it, as I'm sure the developer will do as well.|0
I don't leave IMDb comments about films but this.... this film was bad. very bad. I fast forwarded through most of it, stopping where I hoped the acting had improved since the last scene, only to continue with the fast forwards. Formula plot -- once the obvious murderers were discounted, there was only the one left. And that was in the first five minutes. Scene by scene it felt as though I'd already read the script before because there were no surprises, no mystery. The Tori character... bad bad acting.|1
This is one of the worst anime series I have ever seen. When I watched the manga review in a magazine, I thought it was maybe interesting, but when I got the chapters I realized it was a complete stupidity.OK, the first 2 or 3 chapters are OK, and the series have an standard. But as the plot advances, it becomes totally incoherent. The series tries to show some mystical based upon the Christian mythologies, but it's a total stupidity. It features some demons and stigmata scenes... Totally nonsense.|1
Seems to me that Joe Estevez spends most of his time hidden under the shadow of his rather successful brother and appearing in really bad movies. Joe spends most his time walking around dressed in black and looking quite moody. He takes orders from a puffy faced angel of death, who you might recognize as the puffy faced villain from Tango & Cash and as the puffy faced cyborg from Future War. Well, Joe and Puffy have a job to do and it involves taking some souls of some kids in a big car being driven by a dumb galloot who questions Led Zeppelin.|1
"I just watched this, an early Harold Lloyd short film that featured his ""glasses"" character on Kino Video's DVD of ""The Harold Lloyd Collection"". He's actually a con man with Snub Pollard as his partner who gets discovered by Bebe Daniels who herself performs fake séances. What she discovers is that Lloyd and Pollard bilk many customers by dropping fake rings that are ""lost"". I'll stop there and just say this was quite funny especially when Harold and Snub enter the place Bebe works and encounter some creepy contraptions and put on costumes like Snub trying one of Bebe's outfits."|1
`` Opposing Force [ 1986 ] '' was n't as good as `` Dr. Strangelove '' and it was n't as bad, but you could n't ignore it. It had n't been released until two years later. It was a big budget movie, made for the big screen with big stars. It's not like today, where even if you make a film about n't having anything to do with nuclear weapons you have to spend millions on the big production. And it had to be done by someone who was a real scientist, who had made a lot of mistakes that could n't be corrected.|0
"A girl named Isobel becomes possessed by a demon. The local priest (who formerly dated Isobel's sister) must try to save her, but the bigger problems are with the family's suspicions of each other rather than the demon in their daughter.This film is directed by Ethan Wiley, the writer of ""House"" and the writer/director of ""House II"". I loved the first film and liked the second one even better, so you would think this would be a winner. Alas, this one looks like it was thrown together by first-year film students."|1
"I have seen cheesy kung fu fight films. Living in Taiwan they come on in lieu of sitcoms in America. I have seen movies make fun of themselves, but this film belongs in the sad category of fight films that try too hard with awful actors, awful props, and awful music to be taken seriously. I seriously felt pity for the person who composed the music for this movie. How sad it must be to be a composer who has to churn out crap like what I thought should have been titled ""Generic Ninja Fight Scene, Op."|1
Fun , entertaining movie about WWII German spy ( Julie Andrews ! ) falling in love with American pilot ( Richard E Grant ) after he is captured by the Gestapo . They meet in Nazi concentration camps and get married - and then they're shipped to a camp in France to be executed for spying . The film is directed by Martin Scorsese who wrote and directs it with the cooperation of Scorsese and his daughter Lisa who co-wrote it with him . The film is based on a novel that was set in France during WWII. The movie won the Best Picture Oscar at the 91st Academy Awards in 1992.|0
"I was so ""impressed"" with Tim Kincaid's MUTANT HUNT that I gave this one a try. It is the near future, post apocalypse of course. A wandering fighter named Neo (no, not that Neo!) joins a group of similar looking fighters to challenge The Dark One and his underling Valaria. Along the way they encounter mutants, crazed females, sewer worms, a big spider leg and some clunky robots. Oh my! Sadly, ROBOT HOLOCAUST is hardly up (or down) to HUNT's level."|1
well, i may be bias as i grew up watching a VHS copy of this film that is now ready to snap and have just spent the last couple of hours tracking down a DVD copy as a birthday pressie for my Dad. The film is so harmless and inoffensive it suits all ages.... much better than anything Disney ever made in my opinion (and i used to work in the Disney Store!!!). The characters are enjoyable and the award for best scene is a tie between the disrupted wedding (especially the musical talents of Swat, the fly.|1
The only reason I am giving a second star is for the first half of the movie . This was the first movie I ever watched and I thought it was one of the best movies I have ever seen, I recommend everyone to have a look at it. I think the ending is very well planned and has a nice message that can make you feel good about your decision. This is the only time I am writing this review, I would like to thank the movie maker for taking my time for me. If you liked the movie, please share with your friends.|0
I saw this DVD on sale and bought it without a second thought , despite not even having known it was on sale! I was a little worried at first, and was a little hesitant about buying it as the reviews were a bit harsh at the time, but when you see it in the packaging you will see that I was correct. It's well worth the money to see this amazing piece of cinema and to get an insight into the horror and horror genre in a new light, and for me personally I am a huge horror fan, having seen quite a few films over the years.|0
I saw this movie with a friend who ran a marathon with me, and we both had the same feeling about it: it wasn't terribly motivating, and didn't even broach the idea of what a training schedule would look like, so that non-marathoners could have an idea of what it would take for them to train and run one. In fact there was almost zero technical information at all. I didn't expect this to be a tech-heavy instructional video, but when that info was near zero then the film just wasn't balanced, and wasn't particularly useful to non-marathoners contemplating their first run.There were other problems.|1
I can't knock this film too terribly, because it's obvious midway through the the watching of it that they were trying to make it bad, or 'campy' if you prefer. Anyway, many of the parts they tried to make funny actually are, but often simply for the cheese factor. Watch the 'space invaders' game, actually played as real-life! Scratch your head at the bumbling robots...oh, the wackyness! And watch the whole thing go way over the top near the end with the 'time warp'!|1
"the fact that there was so much fuss is ironic, as the whole point of the programme was to highlight the way the media treat such 'taboo' subjects, such as paedophilia. the newsdesk set, the suits, the smug presenters, the men-at-the-scene shouting about things you can see behind them, the pointless cgi graphs and stats, the whole thing was a satire, a very very funny satire. the way c-list celebrity's will say absolutely anything if their agent tells them it'll be good for their career (""there is no evidence for it, but it is scientific fact"")."|1
I suppose you could say this film has a grain of potential , but nothing more , because boy did I hate this film . the script has a bit of substance , it has some potential , but most of it is so predictable that the audience can hardly wait for the story to start. the characters all do their best , but it all comes at the end , and by the end I mean when we get the final fight scene and the death , which doesn't really help . however , i did enjoy the action sequences and the fight scenes are still good .|0
28 years before 9/11, there was another 9/11 which represented a key date in the history of Chile, South America and the whole world. This was the date in 1973 when a bloody coup in Chile deposed Salvador Allende the first Marxist president elected democratically anywhere in the world and put an end to the Chilean experiment of a democratic transition from capitalism to socialism. Allende committed suicide when the armed forces attacked the presidential palace.Unfortunately this film is too biased and too nostalgic towards the time of Allende's rule to be an objective rendition of the man and of his place in history.|1
"This forth film in the `` Angel Guts '' saga , which at only a few minutes above an hour, is still one of the greatest horror flicks ever made. Directed by Michael H. Williams who was a frequent collaborator and collaborator on The Strangers , the film tells the story of a serial killer who commits murders in various towns throughout England and the film was shot almost completely by himself, at his home. He is a man in his early 30s, known to the locals as "" Guts 'n' Glue "" or ""G. G."" and ""G. G."" to his victims."|0
I 've rent the movie because i 'm very fond on war movies and on the cover picture i 've got the movie in front. I would buy the DVD but i 'm waiting for it to be a sale or a giveaway. Thanks a lot in advance! If I remember correctly it was only a $20 DVD. I'm sure it'll be a good one. They do have some good ones. Just not as good as the dvd's. The DVD's in stores are great, if you can find the store that sells them.|0
The material is poor .... the script 's dreadful .... the acting mediocre at best and the music telegraphs what is probably a generic, poorly thought out piece of material. You can tell it is bad, because there is nothing in it that really appeals to me. But even if it wasn't bad, I would not listen to this film at all .... and it is probably not for people who would enjoy this film. I don't think people would enjoy it enough to justify a ticket. Overall, it is an absolutely terrible piece of filmmaking, with bad acting and a mediocre script.|0
I love this show. I watched every episode last year. I bought the DVDs. And I tune into to watch tonight and I see for some reason you have retooled this great show. And you have taken what made it work and ruined it. You took one of the best aspects of the show away which was the 4 friends. Sam, Sully, Lizzy and Piper. I love the other characters as well, but they are good in small dozes like Derek, Darcy and even Sully. It is like the show lost some of its family and everyone else is trying to hard to fill in.|1
"For once a sequel to ""The Karate Kid"" without Ralph Macchio! Hilary Swank did an excellent job playing the orphan Julie Pierce. Pat Morita, the one who plays Mr. Miyagi worked his way with Julie quite different from Daniel. Both Daniel and Julie favored karate. Unlike Daniel, Julie was the most surly person Miyagi ever challenged. And there was no tournament to compete in. And there's gonna be some humor in this movie as well. I liked the part where when Julie came home from school, Miyagi went to check on her, and saw her change clothes in the process."|1
"Sorry, after watching the credits, I thought this would at least be a decent homage to retiring SF actors.Boy was I wrong.The direction and story telling in this POS are terrible. I have never been so insulted by a production.I have great respect and love for many of the actors in this ""film"" but have to say they were conned.If you haven't seen this debacle yet, do yourself a favor and stay away. These are not only two hours you won't get back, but they will also ruin your respect for some actors you may once have enjoyed."|1
I just had to add my comment to raise the average on this one . Paul Giamatti lets it all out . I don't agree with him but it is his show . I'm sorry I have nothing to add to that . I agree on most of what he says but that isn't enough. I don't want to go on with it all . I'm still not done . It's still going to be a good show though . I like that it's a talk show . It's better than most of what is on the TV these days .|0
"I never saw Doctor Who before (at least not in any focused way), so I was new to the concept. I have to say that the new show works very well. It's funny (it really also ought to say ""Comedy"" in the genre description; many plot turns are only acceptable because of their comedic value), it's well-written and it's making a meager budget go a long way. The human dimension is very strong and engaging, which is very rare in current TV shows.I've seen the first eight episodes, and #6-8 were my favorites so far."|1
"Two years after this movie was made , `` The Juror '' came out . Do n't waste your time . The film is not good , and is not a "" must watch "" . It is very entertaining to watch but not a great mystery . It does not go into enough detail . The plot is not very good . There are a lot of twists in this film , and it takes time to find them . Some of the details in the film are very important , and they are not explained . It is very entertaining , but it makes you go away from the film ."|0
This movie was so awful that I ca n't even describe it . I was amazed that I even sat through the whole thing. The acting was atrocious , and the whole story was completely ridiculous. I saw this film at a theatre where I was sitting right next to the screen and my heart was beating so fast that I had to turn and leave . This movie was just a complete trainwreck . I am still trying to figure out how to describe this film . If you have seen this film it will be completely different for you ! It was a disgrace .|0
I have always loved the ironic symbolism and brilliant cinematography of Coppola 's masterpiece . I was lucky enough to see it a few years back in a screening of the original on the IFC system , and after watching the IFC version , I've seen it a few times in my life so I knew I had to have it. This is the first time I've actually watched it in its original theatrical form on the screen. I will admit I wasn't that impressed by the story or the film itself. I saw it twice and I still don't really get it all that much.|0
Koyaanisqatsi and Powaqqatsi are both Beautiful films , but this final installment of the trilogy is a major let down . I don't know what to make out of this film , but it's more than just a mediocre movie . I don't know what really happened that night in London , but it's not what I expected from a film about a man trying to get out of prison . I expected to see a man , who has spent his whole life locked away with no way to get free , try to escape his predicament , but instead , it seems like I got a completely different film .|0
"""I remember waiting to be born..."" ""Vision quest that was the American West."" ""We went to a psychic..."" ""I'm sure their first reaction is that she's cuckoo"" ""...the place is haunted..."" ""I think there's another dimension right here."" An artist (Marta Becket) and her husband many decades ago left the hustle and bustle and culture of New York and moved to a god-forsaken town with a population of 10 in Death Valley. There, they renovated a theater--painting it is a very home-spun/folk art manner."|1
"This film follows the life of a great guitar player , who wants to make it big but acts irresponsibly. The film portrays his journey of self discovery and growth. This film will be available for the first time in India on 20 January 2019 on the eve of the release of the movie in India

The Movie is based on a true story , that I will be releasing the first part of this film in India on 20 January 2019. This film was shot in Delhi

The film is the story of a brilliant guitarist , who is trying to break into the industry and achieve his dreams through hard work ."|0
"This film has some flaws , and most of those flaws are a lack of anything happening . Possibly the film isn’t meant as a comedy or drama, but the story is weak, it has a lot of characters, so I think it’s safe to say I’m not going to watch it. But I really like this movie, so I wanted to give it a chance, and even though I did not love the movie , the movie still had a lot of heart . So this is what I found

. Rating : 4.5 out of 5."|0
Ty Cobb is, by far, the most interesting and belligerently insane athlete to ever live. His baseball career was unparalleled in absurd statistics, brilliant strategy, and pure unadulterated violence. Every game he played in was a spectacle in human ability and cruelty. So of course, the film about him deals with none of that, instead focusing on the writing of his biography by author Al Stump. Now this isn't such a horrible idea in theory, as Cobb himself slid even further into paranoid dementia as years progressed and the stories of his crazed outbursts even as a senior are shocking even by today's desensitized standards.|1
"Chan-wook Park, you have to hand it to the guy. In my eyes, he's not only a brilliant director but a brilliant director who can turn his hand to any genre and often provides something refreshing yet still ultimately satisfying.Thirst is, essentially, a vampire tale but one that plays fast and loose with some of the ""rules"" of the subgenre. Kang-ho Song plays Father Sang-hyeon, a man who unselfishly gives himself over to a research program and then unselfishly kind of catches the disease they are trying to cure, dies and comes back. All thanks to the blood he was transfused with."|1
I LOVE Dr WHo SO much ! I believe that David Tennant is the best Dr the show has ever had ! I mean the only way a Doctor can be better than Tennant is by his own ability to make the best of his skills ! Dr Tennant makes every single patient that walks through his doors feel as if they are one of the most important patients of their entire lives and as if they are a part of his heart ! And the best part is that he really cares about them ! He is a very caring and dedicated doctor !|0
"Who ever put that review as 'of bad taste ' is not all quite there ... its so funny , it just makes soo much more sense when you see it , its a great piece of film , i recommend it highly to any one who wants to see it . I think your review is of good taste. I watched it a month ago when it came out. I can't say that I got it exactly right, but I think you are right. I don't think there was a ""good story"" or anything like that, it just had me laughing out loud from the beginning."|0
The most notable feature of this film is the chemistry between the actors, the sense of camaraderie in their dialogue and dances. This typical rising-star musical has an overworked plot, even for 1944, but because of the actors it's still fun to watch. Hayworth isn't even that much of a dancer, but she has a lot of 'inexperienced' charm that fits her character. Kelly plays his usual caring authoritarian role while Silvers provides plenty of self-deprecation and laughs. The movie can also be very serious at times. Not a must-see, but recommended if you like the actors.|1
Even with only 6,000 bucks and a cast of part-time actors, Christopher Nolan was a master. Nolan is in my opinion, the next great and our first taste of Nolan doesn't contradict that.None of the problems that constantly plaque and discredit the low budget independent picture haunt Nolan and crew. Our actors are inexperienced and young but they deliver and engage us in this story. In all honesty I think Following is Nolan's best screenplay because it is the one he had the most control over. It's a beautifully imagined film. It takes us into a world where we don't feel limited by the constraints of budget.|1
OK the box look interesting, the opening have great music and its kinda original, to that its all OK. But when the movie start...well its not my first videoville movie, i watched Ghost Lake, and its very similar of this movie except its ever worse here. The story at first sounded interesting but the whole movie look like a movie shot by a bunch of university student, with specials effect that me laugh, the blood look like a mix of red and white paint, the fire effect on the demon face look like it was done with a program i could buy at my local computer shop.|1
"Stephanie Meyer is going to be so ticked! Now, her book ""Breaking Dawn"" will not be first with that title. Sorry, Twilight fans.Kelly Overton (The Ring Two) is medical student, Eve, who is assigned to interview psychotic Don (James Haven - Angelina Jolie's brother). I suspected the twist, and when she found out they both grew up in the same town, I was sure of it.She kept getting deeper and deeper with her patient to the point that I felt there was a shared delusion going on. At times, she even acted like she had PTSD."|1
I am writing this with 10 minutes left before the film finishes . I feel comfortable writing it now , so I am going to go back and edit. I know there is a chance I could make it better. This is the best of the best and it will go down as a classic. I have a theory about a lot of films , the first time you see it, you don’t really think about it. It’s as though it were a piece of fiction. Now you think about the plot a lot. You see it more in retrospect.|0
"I will leave it to my bettors , uhh , betters here to gape and gawk at this wonderful wonderawful game of baseball. All i will say on this game,

A lot of what i wrote in my preview is not really news , especially in a game of this magnitude. What is new here , is the game in general. This is the only team in MLB that will actually have a 2-out walk and a 1 run home run at the same time that will be caught by the pitcher. In this scenario it is not the walk or the home run , but a catch."|0
But certainly a serious contender for one of the worst 10 of all time.I got this DVD cheap , with only about $1.25, from amazon.com. But, I also bought my DVD for $9 at the store I frequent. But, I didn't use the $10.00 bonus. I watched it over and over again until it finally dawned on me. That I have to explain to my 2 year old son why we watched the movie and why we laughed. It's one of the few movies that we laugh about with my son.|0
This movie will not be considered for an academy award , but if you enjoy a movie that does n't feel like a joke, a comedy, a drama, but rather a movie that keeps you guessing , you will enjoy this movie. The movie is based off of one that I wrote and directed, the one I think will be one of the top 5 movies of the last 25 years. The movie opens up with a group of friends hanging around a house with a girl that we later find out is his mother.|0
Irene Jacob is mesmerizing in this final installment of Krzysztof Kieslowski's trilogy and the story is infinitely satisfying as it succeeds in tying all three films together. I am simply in awe of the amount of talent it took to do one of these stories, let alone all three. Everything seems to fit together so precisely, all the elements of filmmaking so eloquently executed, and the end result so much greater than the sum of the individual parts. Trois Couleurs is epic in nature and belongs on any list of great cinematic achievements. Simply brilliant!|1
Oh, dear! This has to be one of the worst films I have ever seen. It's unbelievably repetitive; every scene seems to consist of people being gunned down, running round screaming, or being kicked in the face, which quickly becomes very dull. I wouldn't mind if the combat was even any good, but it isn't; the main character Phillips pushes the various goons over with ridiculous ease, and no matter how often he stands in full view of the Tracker, he never gets hit, even though extras and minor characters are being shot and blown up all around him.|1
I have seen many many movies and this just totally blew my mind. The trauma, the suspense is just amazing. I ended so wound up in the psychological fear and Philosophy of it, and relating it to reality. Movies that play and challenge your mind are movies you don't forget, those that make you doubt your reality. A problem could be the quality, but that doesn't bring down the essence of the movie.The idea it self is brilliant and the ending leaves you just completely shocked and with the question for you to seek the answer. I just totally loved it!|1
The Detonator is set in Bucharest where some sort of ex CIA Government agent named Sonni Griffith ( Wesley Snipes ) finds out that he is an ex agent for the secret police, the Romanian secret police, The KGB. The CIA is trying to get the Soviet Union back under their government. They are looking into kidnapping and killing people. Griffith uses the Detonator to hunt down the KGB for the Russians. He and his daughter are trying to find an apartment in Romania in a neighborhood that the KGB has been planting bombs all over.|0
I saw this movie with my girlfriend . It was a total disaster . You can really see it was just an excuse to talk about how much they love their exes . Not a bad movie , just not something you wanna see. The movie had some pretty good lines in it . But the only reason it made it into theaters was that they had to do an after party after the screening . That is pretty bad , but it still sucked . I watched the movie and it seemed like they were so happy to see one another .|0
"I seriously don´t know why this movie got such a hostile reception when it was first released. Sure, it´s overlong and somewhat gratuitous in its depictions of sexuality and violence but so are lots of well regarded movies. I seriously don´t think that the people who hated ""Heaven´s Gate"" really understood it. ""Heaven´s Gate"" in its uncut form, much like ""The Deer Hunter"" shows the gross differences of living an insecure and dangerous life (like the immigrants and Averil in Wyoming) and living in comfort and privilege (like the settled ""Americans"" in Wyoming and Averil in the prologue and epilogue)."|1
What I miss most of all in this film is that it lets no place for imagination , everything is there in the movie and it is real, so we need to imagine that it might happen, but there are a lot of things that are already there, that can be imagined. That's why there are so many things that we can see happening in this movie, we know that we are going there, or that is going to happen, we just have to wait and hope that the director of this film will do that.|0
This is one of the most horrible 'scary' movies I've seen for awhile. I had to wonder if John Ryhs-Davies was just bored and wanted a distraction to do this movie. Th Chupacabra looked like a cross between the Sleetaks from Land of the Lost and the Creature from the Black Lagoon. Additionally they should have used someone who was a bit smaller as the Chupacabra of legend is much smaller. All in all however the movie was soo bad it was funny. Why couldn't bullets and electrocution stop the Chupacabra but the captain's kick-boxing daughter do OK??|1
Wow , this is in my opinion the best sitcom since Friends . If you have had a crap day, you can always watch it again because it will get you out of it . I just can’t get enough of these girls , and i think they are going to be the most popular girl for a very long time . i have watched all of the seasons of Friends . i think i am a fan myself , but i just can’t get enough of these amazing actresses . so i decided to compile a list of all of their greatest moments .|0
"This is possibility the worst and most disappointing film I have ever seen. I've spent four years at two universities and know that there must be a good film to be made about the experience. This isn't it. The ""acting"" is god awful and the plot non-existent.Here are a few incidents from my one year in halls of residence.1) A posh lad that unknowingly got off with a transvestite. 2) The best friend pairing of two girls - one with huge breasts and the other with the nickname ""the brick"". 3) A couple that shag too loudly."|1
Aside from the fact that the women in the film are stunningly beautiful and all the camp prisoners are too fat, this film rings true on the chaos of the post-war.Beautiful photography, and a powerful national expression of the Polish national character.It's very slow at points, but its entire pacing is so different from American and Western European films that it's quite refreshing.Both lead actors do a very good job. On the DVD version, you can see interviews with the principal actors and crew, and the lead actress Stanislawa Celinska has gained about 50 lbs and lost all of her beauty.|1
This homemade horror movie tells the story of a dude who kills people using the motif of stories by Edgar Allan Poe. The local police have bungled the case for a few years, so now the FBI has taken over. They know exactly who the guy is, but apparently no one has thought to swing by his house, because that's where he's hanging out, running around in his vintage clothing and torturing the random locals. So FBI-chick gets kidnapped, which involves her father, the former lead investigator from the local police.|1
