sequence|label
There is not much to say about this one except that it is probably the worst of the early spate of zombie movies (I may get to watch another one, REVOLT OF THE ZOMBIES [1936], before the month is out). For all star John Carradine's intention of building an army in the service of the Third Reich with them, they are not seen to do much at all! ; James Baskett (Uncle Remus from SONG OF THE SOUTH [1946]!) plays their leader, who also serves as Carradine's manservant.|1
I first saw this film in 1980 and it touched a cord which reminded me of a more innocent time. The opening narrative, music and paintings by Norman Rockwell set the tone for me. You either love the movie or hate it. Jan Michael Vincent was at his all time best and portrayed Cpl Marion Hedgepeth in a most innocent and touching way. This movie is at the top of my all time favorites, a shame it isn't available on DVD or VHS anymore. The ending was also wonderful. John Hancock did a marvelous job of capturing the essence of the time.|1
"the first season told pretty much how all elements of the marine corps would operate ( i . e . ground , air , fire , temperature , wind etc . ) . "" this ' s the second book that has ever made it out of my box . when you ' ve read one of the first books in the marine corps , know that this movie will have been written before the end of the 1940 ' s . while the movie was just about the most interesting thing i have ever watched , i still had a lot of trouble understanding why those two characters were able to do this and then get killed ."|0
this movie was beyond awful , it was a pimple on the a * s of the movie industry . that is why we were there to watch it ! as you can plainly see , the whole thing is very funny . when the movie started out , i knew who it was , and i knew what it was about ; i thought i was going to pass out from the sheer terror of watching this movie . as soon as i stepped onto the stage , i felt a warm tingling sensation spread through my body , as if i had been given an amazing shot of adrenaline .|0
This is a pretty obscure, dumb horror movie set in the 1970s Everglades. It is really stupid and lame for the first half, then it actually starts to get good for the last half. There is a scene with the hero running to save his friends interspersed with shots of a church group singing, I don't know. It is mesmerizing. I was impressed with the night time scenes, because it actually looked like night, unlike most low budget horror films where it still looks like daytime. I feel like the director was really talented but was working with a miniscule budget and a tough schedule.|1
Wow! This is the movie that should be shown on TV at Two in the morning on Cinemax for all those insomniacs (lord knows they'd probably pass out from boredom watching this movie) Terrible acting, the killer is quite far from scary, I've seen clowns at carnivals that were scarier. Lot's of unnecessary 'skin' in this film, pseudo-porn scenes which are just horrible in more ways than a million, a gawdy soap opera style script which really hurt the movie and the director really had no flair for whatever genre he was trying to create with this film.|1
the plot of this movie is dangerously thin and the only ` ` star power ' ' if we can call it a role at all is a fake . i have to admit that it was slightly more funny than the one i had just watched ( and which is pretty darn good ) . you can see it in the sequel , so why should it make for a good story ? also , i just hope that the character will eventually get around to realizing what they were really up against when they attempted to escape their prison .|0
"The only pure life, is one that ends with a signature in blood.So says Mishima anyway, a young sheltered boy who becomes a celebrity author. The life of one of Japans most celebrated literary voices, is told from three perspectives, his life just before he and four members of his private army take over a Japanese military base and commit ritual suicide(shown in color), flashbacks(shown in black and white), and scenes from his novels(shown in a kind of dreamy Technicolor set design somewhere between traditional Noh Theater and ""the Wizard Of Oz""."|1
i ' ve always found the dilettante man ray and his artistic efforts to be deeply pretentious , and i ' ve come across a number of similar examples of this in many of the films i have seen . some of them are as ridiculous as the movie themselves , for one thing they look like they had no idea who or what they were talking about , and for another it would have been nice if they had been aware of the fact that there was actually an entire genre of characters in the movie , not just those on the screen .|0
"it ' s hard and i did n ' t expect it . . . but it ' s really the worst film , me and my friends don ' t know why they are there at all . we didn ' t even know they were there at all , "" he shook his head and continued in a deep voice . "" one of my favorite scenes is the opening scene to this awful film that was made with a fake name . . . i don ' t know how to write this story down . . ."|0
the first season was great - good mix of the job and the brother and friends at home . it was great because i love being with them and they have been so nice to me . but i still have a bad feeling about this show that i do not want to see again . please give me more time to prepare for the second episode , which will probably end up being worse than the first . there is absolutely no guarantee that it will be anything special . we are not going to expect much , and as far as i am concerned , these are just like movies .|0
based on a fairly bland ` ` best seller , ' ' this film - like most other lifetime movies - played in its own special way by the very rich who made it . ' ( you should know this ; there are some good reasons for that to be in your favor . ) not only do you provide the opportunity for this movie , but you make sure that people get an excellent story , and that is just how it should be . what i will say is that this film was created by my dad , with his help , which is why i had such a hard time writing it down .|0
"is this a good movie ? no , certainly not . but for jolie lovers it ' s must - have . her father is one of the best movies in the country , and he won ' t ever let her go to an amusement park without him along . "" i really just wanna see what kind of show these kids watch ! "" i say , hoping my sister will come out of the bathroom so i can ask about her . after a few seconds , she walks into the living room wearing a pink dress . 
 """|0
"Where on earth do I start with the mess that is Darkhunters? Firstly the script is one of the worst to ever find its way onto a cinema or TV screen and can only be described as a poorly judged Stephen King rip-off. At one point the supposedly fearsome darkhunter Jack claims that Carol, the girl who is helping the man he is pursuing, is as annoying as ""a gherkin in a burger"". I would be laughing if I was making it up-BUT I'M NOT! Just as ludicrous is how Carol originally came to have the power to see how people die."|1
The slightly overlong set up episode of the previous week paid off in no uncertain terms with an episode that hit the heights. There was a certain deus ex machina flavour to the resolution of the cliffhanger, but it was a good start for all that. As is now common with this Doctor the moral, ethical and emotional considerations of his actions were centre stage. They were always there in the classic series, but they were a side issue, to be glossed over when the Doctor was in the heat of battle. This regeneration even says sorry to a cyberman during the battle!|1
Son of the Mask is a terrible movie. I don't like the baby and I don't like the dog. Jamie Kennedy and his wife are a cute couple but that can't redeem sitting through this garbage. Even at only 88 minutes (or so it says), the movie could not end soon enough for me. The only real laughs come at the beginning with a brief appearance by Ben Stain. That's it. The rest is just a rehash of the first movie. Actually that is just an insult to rehashes. Why was this sequel made??|1
after five years in prison , tony le stephanois ( jean servais ) meets his dearest friends jo ( carl mcmillian ) , a beautiful girl , and a wonderful boyfriend . both of them start to get married in december , and she has a great life in california until her father steals it away from her . she decides to move back to hollywood to finish college . she gets her bachelor 's degree at berkeley , and discovers she loves photography , and wants to take pictures of the country . but when her fiancé finds out who she really is , he begins to love her and tries to leave her for good .|0
"As I peruse through the hundreds of comments that loyal readers of the IMDB have posted on this film, I find it very interesting how few ,""middle of the road"" comments there are. Everyone either loves it, or they hate it. Having seen Apocalypse Now approximately 30 times, and having recently dissected it on DVD (how did we ever live without those magical digital machines????? ), I can say without hesitation that I am one of those who have a very special place in my heart for this film."|1
as jennifer denuccio used to say on square pegs , ` ` gag me out the door . ' ' i would like to make a statement here and there about how good we are at what we do . i do n't know whether or not we are good enough to win this movie so far but i hope you will let my opinion count for something . that movie is an ugly , disgusting , self - destructive horror movie in which it explores certain things that have happened over the years : people , countries , places , sex , drug addictions and other forms of prostitution .|0
I wanted to like this movie. I really, really did. I was so excited when I saw the preview, which scared the hell out of me. But when I saw the actual film, I was disappointed. The acting is stilted, and the attempts at comedy are woefully out of place and forced. And I'm sorry, but a boy being chased by a turd in a bedpan is not funny or scary, it's just stupid. I grew up on the Bell Witch legend, so I know quite a bit about it.|1
before we start , may i say i hope you ' ve already eaten when you ' re reading this . why do people really think they have to eat when they can drink and drink ? well if you didn ' t like this film i don ' t think i should tell you what happened . it seemed to be good for you , but at the very least it wasn ' t funny or amusing - just horrible . i liked it from the start , and was so excited about finding the book that i could hardly stand it .|0
It's hard to write 10 lines of copy about this so-so film noir. There just isn't a lot to say about it. It is not memorable enough to add to your collection, and I have a considerable amount of noirs.Paul Henreid plays a tough guy in here. He's not one I would think of to play this kind of role, but he's fine with it. He's a fine actor, anyway.Everything, including the cinematography, is okay-but-not memorable. One thing that stood out: the abrupt ending. That was a surprise.|1
the plot of this movie revolves around this submarine builder who ' s a real bastard and he wants to launch himself off the surface of the globe to make his world famous . so what do you think ? it looks good on the film , but it is not as good as i thought it would be , and i have seen many films in my career , but this one makes me uncomfortable . there are no lines and the actor seems to have an even greater confidence in his work . he ' s obviously very self - assured and self - deprecating .|0
"this movie takes the psychological thriller to new depths . well written by shane black , the film is executed in a beautiful modern style on the second floor . it leaves me wondering what type of character would have come out on stage if it wanted to . i ca n't see how they got so good . i wish it was an action plot or any of the movies i have read . maybe i will watch this film for a long time . as i walked through the lobby i heard someone say "" oh ! my . god ! she is hot . """|0
i watched it because my friend said we could try it , when my father asked if we ' d watch it because you ' re in a better mood . we didn ' t go to the movies because he ' d get really mad if he saw this movie . but we all went anyway . no one would give us that much of an excuse because we had not paid any attention to it . it is just too depressing . i spent the whole night staring up at the ceiling and wondering what the hell i was thinking .|0
"Dire! Dismal! Awful! Laughable! Disappointing!Right, your trapped in ""The Cave"" with several ""hard"" Men and a Woman or two, your being systematically killed by ""Something"" and you STILL don't get to hear ANY naughty Grown Up words!!! A 15 Cert' here in England, and you could tell!The Egos of the ""Macho Men"" was just too much, pass the bucket I'm going to be sick.This movie should never be exposed to daylight and ironically, be kept in the darkest, deepest hole in the ground and be forgotten forever."|1
* * might contain spoilers * * ok , lets conclude this movie in one word : bad . two years ago , it would never have come to this but i could n't resist ! the best part is that when i took the film , i did n't even look forward to the ending . it 's like being shot down by a robot . if i had to choose between the first five or six minutes of this film , i would choose not to see this movie at all . i just ca n't believe that there was so little time for the actors to make the entire movie go through and through .|0
it ' s another variation on the oft - told tale of two people getting married and having to share their brood of young children . i can ' t say for sure that they did either , although there have been many a memorable evening or two . however , this was not an experience i truly enjoyed . i found myself thinking how very different my life might have turned out if i had lived in a town as large as new jersey . i never saw so many big city towns like new york , illinois and los angeles together .|0
all right , let me start by saying i love the original rs for the 64 . the graphics were excellent , so it was nice to see that they paid a good price for this film . ok , i also wanted to mention that the original version is quite bad , and i hope you like this movie . although i am trying hard not to show off too much , i have got to say something . what i 'm about to say has to do with the time of the movie . i watched it after i finished reading the final manuscript and made a very poor decision regarding the current subject matter .|0
Bog Creatures shows exactly what can happen when very enthusiastic people get together with a little cash, some knowledge of movie making, a mixed bag of aspiring actors, and a lot of determination, yet all without the necessary knowledge and skills to pull off anything more than a fairly poor looking After School Special (in a bad way, not a nostalgic good way). I mean this is so-so quality home movie / student film stuff if you want to pass it around to family and friends for free. Thankfully, I found it in a discount bin somewhere.|1
as other posters have commented this was a very very bad movie ( keeping it kid friendly ) fx was really bad , and we all went out to watch the movie before it became a horror story . by the fourth episode , i could n't see any reason for the film to be terrible . they were so full of bullshit , like they were thinking that they did their best to stay in the good old usa . when they started talking about going back to canada to make more films , i just could not get over the fact that these people would do anything for money .|0
"this is the worst movie in the world . the only reason i gave it a 2 was because the character said something weird like "" what did i ever do that you needed to know ! ? "" when i tried to tell them that i loved it , they did n't believe me . there were some very interesting moments , but no one really knew what happened . at least i think there was some good moments here and there , but i ca n't even remember what happened . it was so frustrating watching it , i just could n't wait to see if it would end ."|0
caution spoiler : at the end of the movie it is announced that the bridge collapsed just a few days after they started the movie , which is an extremely unfortunate ending . there were very few positive comments as the story went on , and even fewer reactions from the critics . what do you think we should do then ? i 've never seen anything like this in films before . some people claim to see a ghost , but i could not say who was wrong . i have spent the last three weeks doing research on this topic and can not think of a single thing remotely appropriate for the show .|0
Firstly, few colleges allow students to take courses from their parent's lover. Secondly, few women professors are sleeping with dorm cooks. Thirdly, few brassy coeds have a dad who cooks in their dorm. Fourthly, once a SECOND member of a college small-group project team meets a violent demise, the college PRESIDENT will disband the whole class, and NOT turn a blind eye as the professor merrily steers the rest of the group toward grisly deaths. Since the supernatural elements of CULT make absolutely no sense, it is useful to study the mundane content of this film to truly appreciate how much this flick really sucks!|1
One of the worst theatrical movies of the year, if not all time. Anthony Hopkins belittles himself by even appearing in this joke. I can't believe David Mamet and Ridley Scott's name appear on this travesty. The best career move Jody Foster ever made was turning this one down. Julianne Moore was as emotionless throughout as a female Keanu Reeves. Gary Oldman was of course, his brilliant self. He is a crippled victim of Hannibal and the make-up is so good, I didn't know it was Gary until the final credits. but eaten by trained boars???|1
much of the commentary on this board revolves around debating the validity of some comparison to r dogs made on a film ( but that ' s not very important when you ' ve been there and know all along who ' s playing who , etc . ) the main point is that if you ' ve spent your whole life trying to prove something , then you should be able to see where it would lead . what we can ' t ' t figure out is how someone could fail at something so simple as making an impression on their characters .|0
I'm not going to say the story of the movie as some people do. I'm pretty sure people who read this will know what the storyline is. I'm also not going to go on and on about everything thats wrong with this movie, because I'll be here for ages if I do. The storyline is typical, and the special effects are below today's standards. This is not a movie you should watch if you are a serious movie buff (as most of us here are) little things will annoy you the whole movie and ruin the experience.|1
this is a stereotype plot . a young fighter tries to enter a competition when he is not ready and fails because of his inability to get inside the gym . finally , the fighter succeeds and is defeated by an unknown person who decides that he would like to take it on . this is just a very bad example of what will happen in the future . there really are only two people who have a real problem with the premise . first of all , the character dies , but then comes back . this sucks . as soon as i heard about this film , i thought it had a positive ending .|0
citizen kane . . . . the godfather part ii . . . . d ' urville martin ' s dolemite . this is the single greatest piece of classic cinema ever made . it has an incredible quality and has a wonderful dialogue . i like the movie and i could use a bit of a new release that i have n't shown before , so i will take your advice and go out to see it . . . you can also find a copy of these film reviews online . if you enjoyed them please consider leaving one of these on my website for review purposes ; they are extremely useful .|0
I rented this thinking it would be pretty good just by the cover of the movie case. Judge and Jury started out pretty good killer chasing the man who killed his wife on a bike with a cool gun, but this movie got progressively stupider as it went on. David Keith is awesome actor especially when he plays a role like this too bad the movie was a piece of crap it really wasted his talent. Judge and Jury was well plain dumb I gave it a 3 should have gave it a 2, I gave it an extra star just because David Keith's gun was cool.|1
i was a still photographer working in europe the summer that jim salter shot the movie three . i did some swell editing work and enjoyed my film , but when the credits came up i had no idea it would end this quickly . i do have to say that i spent an inordinate amount of time on that film over the last seven or eight months . i loved it , but could not go through with it ( if i actually did enjoy it ) so i had to write the screenplay . it was good enough for me to start looking forward to seeing the movie every weekend .|0
i remember being so excited on saturday nights when i was a kid , waiting for dr . who . i 'm not proud of that movie . there are some things we can do and other things we ca n't , but this movie was the toughest one i have ever watched . to my knowledge it has only made me feel a little more nervous about it . the next few months pass in a blur . as much as i enjoy writing , i love watching movies with the characters and their personalities . if you ask me how they get together , i will be willing to describe them .|0
"Very poor script and acting. I was very surprised that the director was able to convince his cast with his empty story that tells us nothing new. All is in the cliché of the ""mentor"" and the ""talented immature pupil"". The characters aren't' even interesting nor sympathetic. Artistically it is as empty and insignificant. The colours are very impersonal and light. Only the poster may be appealing. Al Pacino tries very hard to give depth to his character with no success. Too bad because the sport betting can be a really interesting subject to which many could relate."|1
Watching this odd little adventure movie, it's hard to believe that it was directed by the same man who brought us such high quality Giallo classics as The Strange Vice of Mrs Wardh and The Case of the Scorpion's Tail, but it has to be said that despite it's low quality production values, Island of the Fish Men is an entertaining ride and one that surely deserves more praise than it's getting. Like many Italian films from the seventies, this is one is a rip off of a successful American film, the one in question this time being the critically panned Island of Dr Moreau.|1
How could anyone who liked the previous JP movies even stand to sit through this 1 hour of drivel? There are so many stupid things about this film it's mind boggling!! I remember when i went to see JP as a kid it was my favorite movie and franchise, the acting, the SFX the Music, the direction! all fantastic, JP2 in my opinion was OK pretty much the same apart from some really stupid moments (like the gymnast girl kicking a raptor..please!) but on a whole a watchable and reasonable cinematic experience.But the the third one has no point!!|1
oh boy ! oh boy ! on the cover of worn out vhs has a picture of sandra bullock and her boyfriend , but it is nothing compared to the actual movie itself . i have not seen that movie ( as you can see from my perspective , it was rather pathetic ) so i decided to watch this dvd in a different light . there was an episode with a girl and she 's trying to get a kiss from someone who looks like she would be good enough for him but does n't deserve the attention he will give her in the first place .|0
"Dude...I liked Buffy and Angel as much as the next sci-fi freak...but this is too much. The worst lead actress EVER!! Not even David ""Hot Pants"" Boreanaz is able to save this crap. No wonder I NEVER watch Fox  it blows!! We totally gave it a chance, and it continued to suck. We watched four or five painful, agonizing episodes. I want to kill the execs at the network SO BAD! Why is money being spent on this drivel?!?!"|1
"This is almost Ed Wood territory. Yeah, that ridiculous wreck of a flying monster looks like a cross between a turkey buzzard and a bad day at the dentist's office. And that sound effect screech makes fingernails across a blackboard sound like Mozart. And why The Giant Claw when the goofy critter gobbles its victims with a mechanical jaw. We get big close-ups of the ugly chicken foot, but nothing more. I guess the producers thought a more appropriately titled Big Mouth might suggest a Jerry Lewis comedy. And speaking of comedies, all that ""anti-matter"" gobbledy-gook is funnier than anything in a Lewis movie."|1
in moscow , the young couple veronika ( t . samojlova ) and boris ( aleksey batalov ) are in deep conversation that i do not understand and i will never understand russian culture . but i think of it with great affection . as we get closer to new york and moscow , i find myself getting tired of the place . yussoupov is always there , but now he is not around at all . for some reason this happens every time i see him . perhaps it is a matter of love ? perhaps it is something else ? i can not imagine .|0
"For those viewers who thought the 1979 film ""Alien"" the first to depict a male Earthling being impregnated by a malevolent extraterrestrial, ""Night of the Blood Beast,"" made 21 years earlier, may come as something of a surprise. In this film, America's first man in space crashlands back on Earth and, after examination, is thought to be dead. He later comes to again, only with a half dozen or so alien seahorse thingies growing in his abdomen. The mama (?) alien also pops up to terrify the small band of scientists who are observing our gravid hero, and she (?)"|1
"a kooky , but funny bit of diversion . you kind of have to see it from the beginning to get the picture . i knew this was a good idea on some level when i started thinking about it . as a little kid , i watched a movie where an old lady in her fifties comes up to the old woman with a piece of paper that says she has to speak to her in order to convince her to go back home . ' we love you , "" the woman says before handing the note over to the old lady . """|0
This third installment in the Scarecrow series is by far the best of the lot. I know, I know...but how good is it? Well, let's not be silly. It's still pretty bad, but by comparison to the first two, it's a fine film. Again shot on digital, with decent lighting and good camera work. ****SPOILER****When a college baseball team hazes new members, one is left in a diabetic coma. Of course, they abandon him in a cornfield, tied to a scarecrow.|1
Another Son of Sam is definitely not an Oscar winner. Technically, it's horrible. The acting is not too good either. But there is something about it that makes you want to watch more (sort of like a car wreck). The ridiculous close-ups of the killers eyes are more funny than anything. If you are looking for a scare...this ain't the flick for you. It's very obscure and nearly impossible to find. I'm sure there's a reason for that. For a while, it was titled HOSTAGE.|1
"This horror movie starts out promisingly enough and there is a moment where I thought to myself ""this is going to be really good"". However, it gets rather boring rather quick at the end. The acting is fairly good, as is the location and the story starts out rather well too. The problem, not enough kills on screen and an ending where you have the monster basically turning tail and running. I wanted to see more, especially after a very good sleeping bag scene where I thought the movie was picking up and going to be a winner."|1
I really wanted to like this film but it barely eked out a 3. It's surprising that equal amounts of the votes were 10, the other half 1. All the characters were entertaining and even talented but as a whole the film didn't pay off. Sebastian Hernandez is appealing; charismatic and likable (he even physically resembles Marc Anthony in a more approachable yet ultimately conscious sort of way...) but even he couldn't save this mess of a movie. Scenes dragged on far too long and points were ultimately beaten to death.|1
i happened across this movie while channel - surfing and it seemed to be yet another poorly - made christian film about the people in this movie who are just trying to do something for their country . i thought it might be good for some of those people here , but they did n't understand that there is only so much you can go through before you get lost . the first part of the film was about an elderly woman who had a son who was having a bad night . she was alone in her house with two cats ( both of which looked like kittens ) and a small dog on her porch .|0
the great thing about thirst , chanwook park ' s latest film , is that it ' s the anti - twilight . some would say this movie ' s not very much different from what i thought it would be . at least you can tell there was a bit of a buzz when they came onto the scene , especially since most of the scenes were just so sad . but if you ' ve seen these movies before and really want to see them again , don ' t worry . it ' s actually quite interesting , too . as i mentioned before , the acting is incredibly boring for me .|0
I saw this movie for the first time when Quentin Tarantino showed it to a bunch of us at the Alamo Drafthouse in Austin. He prefaced it with how freaking awesome he thought he was and how funny it was and in the context of his explanation, it was HILARIOUS. I can see how it would be damaging to some audiences, and the subject is not funny at all, but there are at least three lines in the film that had me laughing so hard I thought I'd pee. They don't come until after the halfway point, but when they do, oh God...you will die.|1
( this has been edited for space ) chan - wook park ' s new film is a complex film that is not very clever at all . there are a lot of errors while the premise and character are pretty easy , and the director does have a great job with the acting . however when i read the play , i found it hard to believe that an actor as big as chan actually could be so good . in fact , i do n't know if it even had a real title . it certainly was n't part of the original plays . the whole thing made my stomach churn .|0
"Can you people please stop believing everything this man says. Getyour facts straight before you start praising this liar. He's not evenfrom Flint. He just says that to keep his ""blue collar"" look. He's from a rich suburb next to Flint. I mean he went to a private school.His parents paid for him to go to school. Wow, that sure does seemlike they suffered a lot from Flint going to the dumps. He was also born in Canada. Oh wait, that makes him a Canadian citizen. I wish he would just move there."|1
One of low budget horror schlockmeister actor, John Carradine's more animated roles as a implied Nazi scientist, who is turning humans into zombies to serve the Reich. Mindless scuffling brain dead, only able to obey the most simple of orders....bit like staff in McDonalds.Hitler isn't mentioned by name, since America wasn't at war at the time they was filmed, but it's pretty obvious who the bad guys are working for!There seems to be two types of zombies in film, the traditional voodoo type popular in the old black & white films of the 1930's and '40's.|1
"I finally watched the third film in Mehta's trilogy: ""Fire"". To begin, I'd say that ""Water"" was the unquestionable masterpiece, on all levels. Fire comes next with Earth close behind in order of quality. Fire: there is so much going on in this film that I'll need a few more viewings to drink it all in. The writing is superb, the script creating friction that starts the entire process of ""heat"" from the beginning until the end when it really does erupt into a fire, the conflicts moving into complete rupture of relationships."|1
the vhs cover for the evil below makes it look like a cool underwater horror flick . sadly it ' s very bad , and i would love to watch this , but alas no one will have the energy to make it . it ' s been so long since you heard anything of the supernatural in this town , that i just couldn ' t believe how much it resembled a movie . it ' s the sort of story that gets me off the hook , as well as making me want to see my favorite movie .|0
Ed Wood rides again. The fact that this movie was made should give any youngaspiring film maker hope. Any screenplay you might have thought of using toline a litterbox or a birdcage should now not seem that bad. Do not watch this movie unless you have a healthy stash of Tylenol or Rolaids. Watching thismovie made me realize that Boa vs. Python was not that bad after all. It probably would have been better to do this movie in Claymation as at least that way no actor would have had to take credit for being in this film. It is understandable why this director has so many aliases.|1
This marvelous short will hit home with everyone who, as a child, specifically asked for something because it was hip or cool, only to be given something that would mark you for life with your peers and were told by your Mom or Dad (or both) that it didn't matter, as you earnestly began considering enlisting in a Witness Protection Program in order to avoid ridicule. For those U.S. residents who don't get the horror because you don't follow hockey, it's like a Dallas Cowboy fan getting a Washington Redskins jersey or a Yankees fan getting a Red Sox jersey.|1
I had read up on the film and thought it would be cute, a feel good Saturday night movie. I wasn't expecting anything great, figured it would be mostly fluff but hopefully not a totally bad experience. I have to admit I was pleasantly surprised.The dialogue was pitch perfect, most of the actors were exceptionally good and it flowed nicely. Ash Christian was perfect, his ability to turn an awkward moment into something touching was nice to see. He could have turned this character into something we've all seen before but instead strayed away from stereotypes and focused on the wittiness of the character.|1
I have seen this film probably a dozen times since it was originally released theatrically. Anyone who calls this movie trash or horrible just doesn't understand action films or recognize a good one. Perhaps to some the incidents and outcomes may seem far fetched, but in my opinion screenwriter Shane Black ( Lethal Weapon/ Kiss Kiss Bang Bang) crafted one of the most well thought out action adventures you will ever come across. Over the top or not this film flows like clockwork and the action just keeps coming. The final action sequence is one of the best I have ever seen in any film.|1
I feel extremely sad for some of the people who have been reviewing this film. It is apparent that their standards are so high that they will never be able to enjoy a film just for enjoyment sake. Or, perhaps, their enjoyment is derived from the act of picking films apart; looking for any reason at all to dislike them?The Long Kiss Goodnight is an action film, in every sense of the word. Sure, there are holes in the plot big enough to drive a semi through, but none of them are enough to stop the flow of the film itself.|1
emilio estevez takes the wonderful play homefront and makes it into an engaging movie . the war at home has an exceptionally strong plot twist , making it seem to be just as uninspired as it truly is . i never saw a movie like that ever in my life . i would give my right nut to go to disney world when i was a kid and see if there were any of those movies where people can do things without getting involved with them . it is very hard not to get involved with the bad guy .|0
Disney-like entertainment with some un-Disney-like moments of graphic violence and sexual references. Lousy comedy alongside cliché-ridden moralizing. Noah as Abraham, Lot as his wicked buddy. Laughable special effects. Overdone acting with bad timing. Sodom and Gommorah were destroyed before the Flood? Strange twists and too many sub-plots the Bible doesn't mention. God as a doubting father who just needs to be entertained by whistling before deciding the world has to be saved from disaster.B-movie wannabee director John Irvin adds another failure to his worthless list of poorly-directed movies that seriously lack plot and direction.|1
oh my god , why , did i waste my precious time on this film ? it is pathetic , you see . it seems to have nothing to do with science or the work of an alien . all they need is a little more than a few scientific tests and there will be no reason to even try to write a book . i should n't expect anything else from this film that is too ridiculous to make it any less ridiculous . for the record , the movie was made in 1992 . the first part of the production was done shortly after the release of the film .|0
this is a very , very odd film . . . one that is so odd it ' s best you just see it because it has the worst acting ability ever seen in the movies at all . i don ' t have a good look at it and i was looking forward to a quiet movie night . if i were a little older and had more money i would probably go out to the movies and try to make some money for myself . i thought about making a movie and wanted to put it somewhere but i could n't figure out why people would think such an idea was funny .|0
"I watched the pilot episode for this one with high expectations, having just graduated college and moved on to ""real life"". I was not in a fraternity, but a lot of my best buddies were, and I got to partake in a lot of the partying that they did in their house, so I know what goes on to some extent.This show is obviously a dramatization, not a documentary in any way of Greek life, or college life for that matter, although it does hold a lot of truth, albeit exaggerated for the most part."|1
I went to see this movie at the theater and paid money thinking it would be at least mildly entertaining. The only thing I enjoyed about it was when Robin Williams crashes into the car at the bottom of the hill, and the end, when he seems to get killed. Glenn Close was obnoxious, and she obviously did not seem old enough to be Garp's mother. A mother like Garp's would have had her kids taken away by the Department of Children and Families. Robin Williams and his glazed donut look of benign goodness is just too sweet and smarmy for me.|1
"as i looked at this movie once again , i think it belongs among hitchcock ' s greatest films . the first few lines are pretty boring - and then a bunch of things just sort of fall off in the middle of the scene . "" what is the meaning of this ? where am i going to start ? do you know why they want me to be the lead actor for the show ? "" i ' m not really sure . i guess the main thing that caught my attention were all the strange comments and movies on the screen ."|0
"have you ever wondered why these guys - - seagal , stallone , willis , et al - - manage to survive the first four years in the military ? "" it was n't hard to answer that . i mean really , who would n't want to be a super hero ? even after all this time , we just do n't know what is real , what will happen , and how to act on it . if there is anyone in this room that wants to help this guy escape , it would be me . well , maybe not now ."|0
i hardly know where to begin in writing about this gem , except to say that it represents young buster . his love for the outdoors and how it all came about , which he did well , is something i am not very proud of . i do n't know if you have read this one yet , but buster seems to make a good movie adaptation . i actually felt inspired by this one , although i never really thought i would . i 'm still quite shocked when i read this on my first day at the post .|0
"Its my favourite film because there's so much going on that you don't see at first and so many things that make you wonder ""Did Kieslowski mean that or is it in my head?"" For instance - is the judge meant to be God or some supreme being ?Also Irene Jacob as in The Double Life Of Veronique is outstanding, there may be a few superficially prettier actresses but none who manage to convey beauty of spirit with physical beauty the way she does.Tritingnant also is magnificent without really saying much and the things he does say are excellent such as his answer to Valentine ."|1
having watched this movie several times , i have come to the conclusion that milos forman made a very daring film - and it was an extremely bad one . what is wrong with me ? i am supposed to be helping them in this movie ! how could someone act like this when they knew so many of their friends had been killed as a result ? i can not comprehend why people do these stunts if they just do it because they are poor . i mean , it would not be difficult to figure out why people do this . well , the answer is obvious : some people do things for fun .|0
"That's how I was when I walked (staggered) out of this ""film"". I couldn't leave, because it was at a film festival and the cinema was full of people. I was stuck in the middle. Trapped.The tiny fragment of original footage which attempted to bind this film together features some of the worst acting ever to grace the big screen. The daughter was a stand out performance - stand out in the bad sense.Thge cinematography was hideous, consisting of disjointed framing and some of the oddest lighting I've witnessed.As for the stock footage... well at first one...Wait.Why am I reviewing this film?"|1
Wow, I was told this would be a B movie worth watching. I feel that I was misled after seeing this preview event. The plot is a twisted make of several films at best. Even the title is a take on another film if you can give the movie that much credit. I am sorry to say that I was taken to the cleaners. I wouldn't waste your time on this one. This movie appears to be a bunch of wannabes who got together and made a poor idea of a movie on a weekend with a borrowed camera.|1
we usually think of the british as the experts at rendering great adventure from the imperial age , with the result that most of you already know . but i do n't really care where you 're from . for instance , why does it take so long to get a picture of a movie like this ? it should have taken about 5 minutes or more to get here . and on top of that , all the things that could have had a chance of happening happen . now there are not many good things that can happen to me , even if one of them was an awesome movie .|0
while disney have been the animation studio for the past 70 years , there have always been rivals to their own movie and i have never seen this . this is no film at all . it is something else . it reminds me of other movies i had seen before in new york city . but this is a different kind of ' movie ' from the one i just saw . here , you ca n't even get close enough to see what they are doing on the stage . the characters are not funny or interesting . they are just plain old people trying to create a great horror flick .|0
This is one of the most laughably bad films I've ever seen. I cannot believe whoever wrote the review above was serious. Perhaps he was connected with making it. It doesn't have anything going for it. There is no suspense, the acting is dire, the direction hopeless. The music score (?) is three trite notes played ad nauseam. The plot (?) must have taken all of five minutes to write. The dialogue is what a 10-year-old would come up with if asked to do a homework project.|1
"Oh, Yawn. Not another chick flick where the men are all pigs and the women will get even for the abuse they suffered. The only difference is that, in this film, everybody's a pig or has mush for brains. I hated this film for the moral issue of why it's right to send a man to prison for life for a murder he didn't commit. Is that a more immoral act than his abuse and deviousness. This movie shows all the situational ethics of bad writing. I saw it on the CBC's ""Best of Britain"" series."|1
