sequence|label
"I was a guest at the Sept. 30th screening of Eddie Monroe and was pleasantly surprised with the story , and what a great way to spend a Saturday. The story is based on the life of the real life Eddie Monroe who was a veteran who served with the U.S. Army in WW I.

Monroe worked his way into a position of power and leadership at the University of Texas where he played a role in helping them win the 1936 national championship. The film also stars Kevin Costner as Monroe and was written by Scott Biesenbeck."|0
Please do not go see this . I did have several laughs throughout this movie , but they were all very low-key , and I have no clue as to how they are going to come up with the next one. I did have several laughs in this one as well, but I really had to stop because it was just not worth it, not even for laughs. After this is a complete waste of time, it's like trying to see a comedy show. There is a guy in the crowd that always sits in the aisle and laughs like he is in an episode of Saturday Night Live.|0
I was unsure what to expect from `` driving lessons '' - unsure whether Rupert Grint could carry such a heavy load. So I put the question to him. He replied: ''You can learn driving from any man who can look at a car and say how to drive it''. So that's why he is the best driver I know, he can look at a Ford and say 'that's a nice car' and know what kind of driver it takes to drive it properly. I know he could do with a few lessons himself, he is a lot better than me with cars - and women.|0
"Nightkill stars Robert Mitchum as a world-weary private eye probing the case of a missing industrialist ( Mike Connors ) and his wife ( Linda Liao ) who mysteriously vanished during a trip to Paris that was paid for by their wealthy boss ( Mitchum's ex-wife, Anne Bancroft ), played by Richard Widmark. It was the first time the pair of them had seen eye to eye, and Mitchum plays them like a couple. There's a terrific scene where he says, ""You know I have nothing to complain about. It's like I married you. I never complain."|0
"This is the sort of unknown and forgotten film one dreams about discovering in watching old videos . It is a documentary about one of my favorite actors and directors of our times, Fritz Lang . It's also a good time to learn a little more about Lang . In the beginning, we are taken to his early years in Berlin and on the lot where some of his early movie work was shot . He was there from the beginning of 1933 until 1937 . In this period he made about 20 films . Among them are: "" The Testament of Dr .J.B."|0
I wo n't go into detail about why this movie deserves an awful rating , plenty of other people have already done that to some extent. I can only say that if I didn't like the film I would have rated it much higher. But, I did. And, with that in mind, it's probably the only film in the world that I have enjoyed more than I should have . . . . . What I will say is that I enjoyed this film much more now that I have finished it.|0
David Cronenberg's `eXistenZ' is a well designed reflection of the philosophy of existentialism. It addresses the problems of a culture that is plugged into technology that it can no longer distinguish between fantasy and reality or between the organic and the mechanical. The movie shocks the audience with its replacement of mechanical technology with organic, metabolismic one. In this context the technology is able to be part of human body. After playing the virtual reality game of `eXistenZ', the real world feels like a game and as a result, human behavior change in order to apply violent game-urges even when the game is over.|1
"I expected a lot more out of this film. The preview looked interesting so I decided to check it out. Bottom line is that ""The Adventures of Sebastian Cole"" only had one decent thing: Adrian Grenier.I really like Grenier and found his performance to be very pleasing. The character is designed well, but everything else sort of just drifts along through the duration of the movie. Clark Gregg is really good, but I don't think that his character was explained too well. I mean there's not too much to explain; he wants to become a woman."|1
"and there are not many in cinema history. ""Rouge"" seems to be a bit of a hope. Hope in mankind and in life. But to say only that may be naive. Kieslowski could find the right way to tell the story of that embittered judge and the twentish but wise model. Perhaps that old and disappointing love affair will not be repeated -there's the new couple with the young judge after the accident-. But what to say about this master of the camera? You can't miss a second of the movie because you have to watch every and each one of those faces."|1
The aftermath of World War Two almost resulted in the death of Soviet cinema . In the early years of the decade, both Lenfilm and Mosfilm were struggling with the cost of producing feature films , and it was felt that state subsidies were no longer available for the former and the need for foreign co-productions for the latter. In May 1946, Soviet film director Oleg Yuriev, who had been assigned to the Mosfilm film studio since 1939, resigned. This resulted in the immediate dissolution of the studio into a series of small film production studios in which each of the four major Soviet film studios operated.|0
"Night hunter is a sold B style action movie. Get a life and grow up people. Don ""the Dragon"" Wilson is a kick boxer, (hall of fame) and not an actor. If your looking for an Oscar, it's not here brother. Looking for kick ass action movie with lower then low budget, this is it.The plot line may have been a little thin, but what B movie isn't. I understand everybody is a critic and how one man's junk is another man's treasure. Get real people, judging every movie like it is an Oscar contender, just silly."|1
The Mummy 's Curse is the last in the series of the Kharis mummy films , and it seems that this film is the best of them all, in some of the scenes it gives a real horror feel and in others it is just great. The mummy is very creepy at the beginning but as soon as she appears we understand that she is a trickster. She seems to have a great sense of timing and her movements are very slow, which makes for a great horror experience, as she slowly approaches us.|0
I like many others saw this as a child and I loved it and it horrified me up until adulthood, I have been trying to find this movie and even been searching for it to play again on TV someday, since it originally played on USA networks. Does Anyone know where to buy this movie, or does anyone have it and would be willing to make a copy for me? Also does anyone know if there is a chance for it to be played on TV again? Maybe all of us fans should write a station in hopes of them airing it again.|1
The mission to see the movie `` The Cave '' was a dream of a friend of mine after witnessing the movie `` The Day the Sun Stood Still,'' in which the scientist played by Gary Cooper is stranded on a tropical island, stranded alone with the only human in sight, played by Robert Newton. Now I would like to see the movie `` The Cave'' with a very special person, but I have to leave for a week or so and will not be available. In the meantime, I am hoping you would make up a question for me.|0
I do n't know what neighborhoods the folks who wrote the rave reviews for this movie live in , but this is the very first movie they've ever seen and they loved it! I am not sure whether to feel flattered that my film review is being read as a compliment or insulted that this is the very first movie in which a reviewer actually saw it! Anyway, my wife and I had a wonderful time this past Friday night and were very impressed by the movie. It is a wonderful romantic comedy and we had a wonderful time and were both very happy about the whole experience.|0
This movie is one of the worst movie i have ever seen in my life! i waste my time on this. I watched this movie completely as i took it a punishment for me. I wonder how Suneel Darshan could make such a movie? it doesn't have any continutity. It feels he just shoot scenes and then joined them in some editing software!!! Music is of course good but the film doesn't need so many unwanted songs. Kangana Ranaut looks fake and I wonder what role does Celina Jaietly has in the movie? Bobby deol is good.|1
Although Charlie Chaplin made some great short comedies in the late 1910's, others don't quite make it. Examples like His New Job and Shanghaied come to mind, and I would also The Floorwalker in this category.Charlie gets mistaken for a manager of a department store (and vice versa). This manager tries to steal money from the cash register and make a run for it, and Charlie is just an honest costumer but getting blamed for some missing objects, stolen by other costumers.There aren't many laughs in it, except for the last couple of minutes or so with some great scenes on the escalator.|1
One of Chaplin 's longest films up to that point , Burlesque on Carmen is a clever and surprisingly complex satire on modern feminism, with a cast of women and men who all seem to find themselves in positions of power and control. I was not a fan of the film, mostly because I thought the women were all over the place, and I did not understand their motives. It was very difficult for me to relate to the women, as they seemed to me to be very different than the men. The film had a very interesting premise of a woman in charge who was trying to reform a system.|0
I watched Love Life on holiday , when it was filmed at a film festival in Florida . It was the only film I didn't know about, so was really interested to see it . The film is about a girl who falls in love with a trans-masculine man in San Francisco who she meets through an escort service . The love life of a trans-male is very hard, and I can relate to this , especially with my last relationship , where we had been together 6 years , but the trans-masculine men don't understand us and don't accept us .|0
I saw this on a boring Sunday morning just this morning . Well I was drawn to the fact that it was about the first time I’d ever written a ‘blog post’. It is a very old one – it’s from 2001 – but I am glad I wrote it because the words are still very true to this day – it is a great reminder that the most important thing any parent can do is to be honest with your kids. It is the only way to be honest with them about your feelings and thoughts about your family, especially when you have kids like mine.|0
One Life Stand is an accomplished piece of film making which has n't been given the credit it deserves . It is a beautiful film which is full of heart and tells the stories of a community that is being destroyed. The film has been shown in over 70 countries and it is just one of the best documentaries ever to be screened. A young woman is walking to a bus stop when a man follows. The young woman turns to run down the road but the man grabs her wrist and tries to stop her.|0
It's about jealousy, it's about racism, it's about manipulation, but the underlying message is love. Geoffrey Sax tried to pull off Shakespeare's Othello, by bringing it to modern day context. However, the actors were not convincing enough to pull this off. There were extra bodies to help put everything in to perspective, however, John Othello, played by Eamonn Walker, over reacted a lot in this film, causing for the down fall of Keeley Hawes, Dessie Brabant, eventually ending in Dessie's death.|1
You may be interested to know that BARRICADE was viewed as a failure by the studio and shelved for a year, but it's been revived by CBS. It was originally supposed to be an anthology series set in the 1970s, with an all-black cast and a female co-creator, but the plan was scrapped. CBS then made it part of the CBS All Access streaming service. On Sunday night's broadcast of CBS Sunday Night with John Dickerson, co-creator (along with actor/filmmaker Spike Lee) Will Smith announced the series would be renewed for its seventh season, with 20 episodes over a two-year period.|0
"The recent documentary ""The Adventures of Errol Flynn"" is an in-depth look at the Ultimate Hollywood Hero. Bogart,Cagney, Wayne and the like were basically blue collar types in their screen images but Flynn was an aristocrat in his style and manner, the younger son out to carve out his own fiefdom for a sword,thunder and romance analogy that ironically he found himself trapped in. If he hadn't been under contract to Warner Bros. he would've of been perfect in the Cary Grant role in Suspicion: the good looking charmer whose 1000 watt smile blinds one to the fact that he's a predator."|1
Just saw this at the cinema . I have n't read the books . There is nothing new about this , and it was a waste of my time . I am sorry for the people who were disappointed with the movie . I don't want to go to see this movie . The only reason I liked the movie was because i have seen a similar movie before . I will not go see this movie again. I really enjoyed watching this movie, it was interesting with some good twists and turns and a good message that we are all vulnerable and we need each other.|0
The appeal of this film has to be the artsy Euro style, because there's absolutely no substance. A bunch of stuff happens that seems to be going somewhere... but it never gets there.It's difficult to come up with a full 10 lines of commentary, because this film is such a totally empty experience. There's lots of nice photography of a cemetery, some really lame zombie effects, some flashes of what might pass for surrealist humor, and a feeble, existentialist ending. These elements undermine each other. Just when you might be enjoying the creepy mood, there's some silliness with bouncing heads or zombie sex.|1
"This is a story about a journey made by a man who once had a dream and guts. Donald Crowhurst was an English businessman and amateur sailor who competed in the Sunday Times Golden Globe Race, a single-handed, round-the-world yacht race.I was very intrigued by the story after listening to a radio interview from the producer John Smithson, who is also the producer of ""Touching the Void"", one of the first documentaries that made a commercial success in 2003. I had gone to the cinema with great hope and not much previous knowledge on the historic event, and I'm relieved that it didn't let me down."|1
We've all got to start somewhere, it was in films like Escape In The Fog that somebody like Budd Boetticher could learn his trade before turning out good films. In fact the film was dated before it even hit the movie going public on June 25, 1945.The war on Europe was over for almost two months, of course not even Harry Cohn could control the events of history. So I'm wondering why even back then the public didn't question why a Nazi spy ring was helping out the Japanese. Another very bad historical inaccuracy was that the FBI had nothing to do with the Pacific or Asian theater.|1
"I couldn't help but look at the time every 5 to 10 minutes because I found this movie a total drag. Childish humor, cheap looking sets, cheap looking effects, a plot that makes ""Legally blonde"" look like ""The Usual Suspects"" and so many coincidences that I can now officially say that Robert Rodriguez had brain surgery somewhere after 1996. The only thing he left as his trade mark are some cool camera moves, but there's where it ends. OK, so the guy decided to do something new for a change, a children's spy movie."|1
`` Hood Rat '' is absolutely terrible . This is a urban version of `` Willard '' . I just can't take it seriously enough to be angry . It's not funny , it doesn't move , it's not funny , it doesn't make any sense . I just can't see how you can make it any good . You're a terrible writer . This is a joke , and you're just playing around on it . This is a bad movie . It's not funny or moving and you just waste time and money .|0
"first off , i 'm amazed to see that this film has got a rating of 7 on this site ! but what's even more amazing is, this movie was supposed to be released in India on 2nd october , and it finally got released in India today on 10.07 . i can't tell you about the review i've been reading so far though , so i will let you know when i do find time to go over the review of the film :)

1st , i must say, this is a very cool movie !! i know , it's not the same type of film ."|0
I have so much hope for the sequel to Gen-X. Luckily, my hopes have came true. You got a whole bunch of action, comedy...silly comedy, and surprises. I think the newcomer Edison, is really a hit in the movie, but I really find Sam's 'Alien' stupidly annoying with English. Although the movie had some flaws with the robot graphics and the silly dialogue, the action always keeps it strong. The action set-up is much stronger than the 1st.This movie is getting more of an American feel since 60% of the movie is in English from the Cantonese.|1
I occasionally let my kids watch this garbage so they will understand just how pathetic the show 's `` contestants are. They don't know what the hell they are doing. They think they are funny. I watch this show with my 14 year-old in the basement in the dark. He can barely see anything because he can't turn his head to the left. So I have been able to observe him at work. When I saw this program last night I had to turn the sound way down. I don't think there's a whole lot of material for the first season of this series.|0
I saw One Life Stand when it premiered at the 2000 Edinburgh International Film Festival and was blown away by it. Made on a micro budget, this black and white digital movie is very much a European film and succeeds brilliantly in spite of the limitations of DV. The film works because it's in the indie tradition - dealing with complex issues, yet moving and relieved by touches of understated humour. One Life Stand avoids falling into the trap of other UK realist films, with ordinary working people portrayed as either hopeless victims or comedic stereotypes.|1
I was sorely disappointed in this movie . Twice I was temped to walk out because segments of the movie were not worth it. There are scenes that are so boring it was hard to listen to the characters. The acting is average at best with only the lead actor in the lead. The story is pretty much one dimensional with a twist in the tale at the end. The story is told from two different angles. The first angle is about a teenage boy who gets picked on in his high school by some girls. His best friend is one of the bullies in school.|0
"Let's face it, a truly awful movie, no...I mean a ""truly"" awful movie, is a rare, strange, and beautiful thing to behold. I admite that there is a special place in my heart for films like Plan 9 From Outer Space, Half Caste, Species, etc. And although I'm giving this film a 1, I highly urge anyone who enjoys a bad film for what it truly is (a bad film) to find a friend, snacks, something to drink, and make the special occasion it deserves out of: Aussie Park Boyz."|1
"This terrible moovie is fun on many levels - the moost obvious is the lame , fake-looking bird puppet which is supposed to depict a moose. And, to top it all off, the whole thing has to be viewed from the side. It's hard not to feel a little bit sorry for this moovie because, while it's fun to watch, it looks rather silly. The other thing that the moovie does so well, besides being fun, is making fun of the ""reality"" of moovie films. This movie is so fake."|0
This movie was one of the longest movie watching experiences of my life . While I like how the director was able to put a lot of humor in it I was very disappointed that he did not try to go for a more intense scene but tried to keep the comedy in . I guess it was one of those movies that was too long so I just couldn't get enough of it . I was wondering how many times I was going to get to watch a movie and then I realized how I had only watched 10 minutes of it ! But I will definitely be watching the other 10 .|0
Look , this film is terrible ... the `` plot '' involves twins who are neglected by their self-absorbed parents and have to fight to survive on their own. Why in the world would you choose to make this film? It just isn't very interesting to me at all. I was going to start a rant about this movie but I decided that I'd save the trouble and simply write a review. If you liked the book or the movie then this review will probably bore you to tears, but then again so will most reviews.|0
...and I'm so disappointed because I can't seem to buy the DVD or VHS of it anywhere.Its a kind of mix of, Uncle Buck and The Great Outdoors and Molly Ringwald is fabulous as the spoilt teenager. This was made when Molly was still a brunette, just before she hit the big time with Pretty In Pink.I'd definitely recommend it to anyone who likes a good clean family comedy, with an edge! If anyone has a copy of this, or knows where I can get one...please leave a message for me - it'll be much appreciated.|1
I hate to admit it, but they were right to sack Schrader. The opportunity is here to build an atmosphere, to draw an audience into a movie. It wasn't done. The characters are weak. The story was weak. The directing was very poor. Schrader was out of his depth and it shows. I've watched it several times now in the hope that there will be at least one redeeming feature. But no, nothing. The next stage will probably be a remake of the original or hopefully it will be left well alone.|1
"_The Wild Life_ has an obvious resemblance to _Fast Times At Ridgemont High_ , and _The Wild Life_ comes up with a number of familiar faces. We hear the voice of Andy Kaufman in the opening voice-over, with his distinctive drawl, and then see him in several episodes, including the opening sequence of the second episode and the opening credits to the first episode. And, as in the movie, we first see the kids running around, in the opening credits to the second episode. In the movie, though, Andy's voice-over says, ""Ridgemont High was the worst school in the whole world."|0
"This film is one of my favorite Christmas classics . Sure , it 's fluff , it 's not ``real , "" but it 's Christmas , it's one of my favorite movies , and I'm including it here for some of my other classic Christmases . (It 's not the first film I watch every Christmas, either . I usually end up watching a couple movies I 've seen at my local theater ) . And there 's only one Christmas movie I 'm not particularly fond of . (That one , I haven't actually seen , yet.)"|0
Valley Girl will always hold a special place in my heart: I would say this is certainly the best of the 80's teen-sex-comedies, but that is a back-handed compliment. This is a good movie, period. It is very specific in time and place--nearly twenty years later this is a marvelous snapshot--yet its story remains timeless. (This is just Romeo and Juliet, minus the death, after all!) Nicolas Cage is wonderful, showing all the early promise that, it turns out, he has squandered on overblown action crapola.|1
First of all, since I'm one of the people who never saw the MST3K chopped up version of this movie, I can't comment on that.However, I DID see the original version of this movie on the Sci-Fi Channel and I thought it was just as good as anything else on that Channel. In fact, I thought it was one of their better offerings.I've noticed in perusing the comments here that the people who write in detail about SOULTAKER with a modicum of intelligence, thoughtfulness and maturity tend to like at least a FEW things about this movie and rightly so.|1
The threesome of Bill Boyd , Robert Armstrong , and James Gleason play Coney Island carnys vying for the hand of a blonde woman . Bill has his eyes on the hand of one particular blonde , while Robert is more interested in a beautiful brunette , who has the potential to be his wife. James is on the hunt for a blond woman . The three of them come to the carnival where they have been assigned . Bill and Robert arrive in a hot air balloon with their female companion , but are mistaken for a trio of thieves by the bouncers .|0
"There's nothing much to the story. A young woman steals some money from the dreary Vermont supermarket where she works, decides to run away to Florida where he has dreams of attending school with her friend Julie, and encounters an odd couple on the highway. If you remember the elderly couple from ""Rosemary's Baby,"" you have some idea of what these two are like. Bill has a comical face and is retired from the Army. Sandra is an ex stripper now become a truckstop whore, although we don't find this out at once."|1
"Now we were chosen to be tortured with this disgusting piece of blatant American propaganda. It came no wonder for me that this is admired by most American viewers and hated by Europeans. This show is made for Americans - it is too stupid and full with hatred and clichés to be admitted elsewhere. Almost everyone involved must be return to school, acting is utterly predictable and bad, script is pile of garbage all round. operator work is ground zero etc. etc.You have been warned. It doesn't even have ""guilty pleasure"" entertainment for those brainwashed iq=0 human beings.I wish I could enter negative values, admins?"|1
Christopher Nolan 's first feature film wowed critics who saw it when it first came out . Shot on a $12 million budget, The Dark Knight Rises continues to be seen as a masterpiece , even if it is, as always, full of flaws. It's hard to find someone who doesn't consider it the greatest superhero film ever made, or that it can be improved upon. I can say the same for Christopher Nolan's next film, because it's not the kind of movie you can change, at least not without making some major changes in how the movie's characters and plot are presented.|0
The original Female Convict Scorpion is an all time masterpiece. The first sequel, Jailhouse 41, was not quite as good in my opinion, though it's still notable for the fact that it took the idea from the original and created something in a completely different style. Director Shunya Ito has managed to do the same thing again with this film; the story is a bit different here, but still he's managed to take what made the previous entries excellent and better than many films of this type and craft something fairly original around it. Again the action focuses on Nami Matsushima (a.k.a.|1
Uggh ! Hanna-Barbera of the 60s and 70s ! What lousy and unwatchable cartoons that were thrust upon us by my father’s ill-fated taste ! And yet they were the first cartoons that I was ever able to sit through! My parents must have had a sense of humour, but they must’ve also been inarticulate at times ! Now, as I sit on my sofa and watch this latest instalment, I can’t help but wonder how many of my readers will be able to relate to this new cartoon.|0
Fun With Dick and Jane failed to entertain on so many levels. There were loose ends with the writing, for example, it seems as though one of the major conflicts was the indictment of Jim Carrey's character DIck Harper, but the writers never follow up that particular conflict. Basically the story is weak and mostly unfunny, but Carrey saves a few scenes with his physical humor, but honestly, Jim Carrey wasn't very funny in this movie, and Tea Leone might as well have been there just for her appearance because she wasn't funny either.|1
Alain Resnais directs three parallel stories that have to do with fantasy and imagination in the adult world. In one of them is a sort of Operatic bordello story where a rejected architect attempts to manipulate a group of people into throes of happiness--only his attempt misses it's only real target, the woman that he pines after. In the same unfinished château he built, a group of teachers search for love in a more modern story, as one woman believes ineffably in the role of romance and the cynical anthropoligist tries to teach her a lesson by setting her up with the biggest jerk in the group.|1
Sheltered young woman, home-schooled and possibly quite gifted, harbors a disturbed, overly-emotional side which comes to the surface after her absentee father pays her mother a visit, asking for a divorce. Directed by celebrated cinematographer William A. Fraker, this ill-titled psychological thriller falls into the trap that most films helmed by directors of photography find themselves in: each shot is composed for the utmost style, but at the sacrifice of fluid pacing and a tight, gripping narrative. Fraker (and his cinematographer, László Kovács) are very fond of gauzy whites and golden tones, giving the picture a burnished, tableaux feel.|1
This is only the fourth effort I’ve watched from this director (whom I met and found quite genial at the 2004 Venice Film Festival Italian B-movie retrospective) and also, possibly, the worst. As was the case with THE BRONX EXECUTIONER (1989), which preceded it, this is a prime example from the tail end of the Euro-Cult era – prime because it shows the depths to which the previously invigorating style had fallen by this time! Here, in fact, we get a plot revolving around – I’m not kidding, folks – a killer phone!|1
this movie had me stuck in this endless loop of thinking about it for days afterward ... granted i am an avid horror film fan and this movie was no exception ... i will admit this movie had me a little bit scared at times but i was in awe of the acting. this is one of the few horror flicks i have ever seen that i really enjoyed. i highly recommend this movie to those that love horror films and enjoy watching them. I am looking forward to the sequel to this brilliant film. I know i won't be disappointed.|0
"I fail to understand why anyone would allow a sub-par director to put drivel like this onto celluloid. This movie has already been made at least two other times that were better than this (""Here Comes Mr. Jordan"" - 1941, and ""Heaven Can Wait"" - 1978). The only saving factor for figure skating fans might have been some nice ice skating done by a professional cast of skaters, but this just does not happen. The closest thing the audience sees to good skating is when Tara Lipinski's character takes a turn on the ice for a just a moment."|1
Allegedly the `` true story '' of Juana de Castilla , the eldest daughter of the Catholic Queen Isabella (or Isabel la Catolica) the Second, was written in 1526 by her sister, Isabella Fernández de Castro , the author of the celebrated work '' Historia Compostor de los Reyes Católicos.'' It tells of the death of Juana in the arms of her husband, the Duke of Medina Celi at the very moment the Duke, who was about to give birth to their daughter, had been betrayed by his wife, Juana.|0
The main reason to check this one out is to watch Laura Gemser in all her glory.That 's reason enough to check this one out, I think, even if you've already seen her work. I don't remember where I got this video from. I remember the title and description but that's all.I saw it mentioned in a thread somewhere on youtube and checked it out. I was surprised by how good it turned out. It was quite an interesting experiment in the editing, too, to give the viewer a choice. It's an interesting experiment in a lot of areas.|0
"I generally LIKE Sion Sono 's work , but this movie was completely retarded . But sadly , not retarded enough to make me not want to rewatch the movie over and over once again . It's just very difficult for me to sit through one more episode of ""The Vampire Diaries"" . I like the episode of ""The Vampire Diaries."" It wasn't the best episode by far but it's a lot more fun than the first episode, and we get to learn more about Caroline. I do hope they do another episode. This episode was okay."|0
Not really all that much to this movie...either a stunt racer or a stock car racer has a flaming car in the beginning of the movie, goes to bar, is approached by a biker gang who ruins his chances with a very lovely lady, offer him a job, he goes back to their place, refuses, the police ask him to accept their ya go!!! What plays out is a very annoying little film that sees the hero not really do all that much and a biker gang that can kill and for some reason the police can not pin a crime on them.|1
What an awful movie. Full of cliches, perplexing scenes, very bad acting, and an atrotious script. It is hard to believe the same guys that wrote The People vs. Larry Flint and Man on the Moon wrote this garbage. Man, this makes my list of Top 10 Worst Movies of All-Time. Didn't this guy, this director, if you can call him that, realize that the first Problem Child was bad enough? Let alone make a sequel for it!!?? Amazing that piece of trash films like this can be shown to children let alone be released!|1
It pays to watch Reader's Digest. Or Time, if it was the original source of the article that served as a supposed inspiration to Mani Ratnam to make this masterpiece. Based on a true story of an adopted girl who goes in search of her biological parents, Mr. Ratnam paints a classic that rivets as much as it rebukes, cherishes as much as it chastens and preaches as much as it practises.Where does one start? The foreboding gloom that precedes fresh strife in northern Sri Lanka? The chaotic household of a family headed by a firebrand engineer-author and 3 adorably naughty children?|1
This is an extraordinary film . As a courtroom drama , it 's compelling , as an indictment on the way American justice system works today . However , as a cinematic treat , the film is not nearly as satisfying as it could be . The film has two main plot points , the first is the way the case was handled . The other , the case is not treated with enough respect , and that makes it seem a travesty , in the sense that it should not take the life of one innocent person , in such a horrible way .|0
This was honestly the worst movie i have ever seen . the acting was god awful , the story line was stupid , i just dont even want to write a review on this movie . this is a stupid movie and i just dont even want to watch it. i am going to give this movie one star because it had potential and i liked a lot of stuff about the movie but this movie was just way to far off from what its trying to be . ive given it 1.5 stars . and this is how bad this movie is. its horrible .|0
"First off let me say that this movie is nothing spectacular . The cast is like the saved by the bell type characters and the director is kind of overrated and just plain boring . The only thing that keeps you going a little longer is you know that it doesn't end well . What I really wanted was an epic film that you would have been happy with . Unfortunately, that was never to be

So what did you think of the movie ? Do you think that you would have enjoyed the movie if the plot was a little better ?"|0
"Thursday June 15, 9:30pm The EgyptianSaturday June 17, 11:00am The Egyptian""He spent most of his life in pursuit of a good time, and he caught it."" - Eric IdleHarry Nilsson left Brooklyn, ""feeling like Holden Caulfield. I was fifteen."" Eventually, he ended up working as an usher at the LA Paramount and within a few years fell back asswards into one of the greatest songwriting careers in the history of American music. 'Who Is Harry Nilsson (And Why Is Everybody Talking' About Him?)' chronicles the legendary life of "" the best songwriter of our generation."""|1
"A bad Quentin Tarantino rip off, at least I hope that's what they were going for because at least then I could respect the director for admiring Tarantino. One scene a ""singing"" scene with Rose McGowan is far to well done and genius for this film and could have only been stumbled on by mistake by this director. So besides his Quinton inspiration and Rose McGowan and her one good scene this film sucked. Some of the crappiest dialogue I have ever heard, I'm willing to bet why McGowan doesn't speak much is because of how crappy her dialogue would have been."|1
... with a 500 $ budget and a bottle of ketchup.If you are a fan of C movies with no special effects then this may be the only one for you. But it was not your money and your brain. So don't go in with an expectation that you will be watching a movie. I would rate the film 3 out of 5. I have a feeling that many will not be able to handle a movie with a budget like that. And for that you may not enjoy this film at all. Don't be disappointed though.|0
"I am very impressed by the reviews I 've read of this film - generally well-read , thoughtful and informed - and I can see why people think that this film does what it does

But there are so many reasons to say ""meh""

1. It's not a documentary at all but more of a documentary feature film. It's not very long at 2 hours 40 minutes - and if that's the case then the audience should get bored with it by now. This is really disappointing because, as I've said, this film does not need to be told as a story."|0
After the opening credits over a black sheet of paper with spots of white paint sprayed onto it, oh OK I'll be generous and call it a star field, we witness an alien spacecraft crashing into a meteorite and being forced to land on earth. A terrible looking model spacecraft lands on a terrible looking model field. Three nearby campers investigate. From the burning spacecraft a reptile like looking alien, the 'Nightbeast' emerges, OK so I lied it's a guy in a dodgy rubber monster mask and silver spacesuit. The campers are quickly killed by the Nighbeast's laser gun which shoots awful special effects at people.|1
this is an alright show to watch, its not the best nor the worst. I've watched it for a long time and i don't like any of the new stuff. This show has changed into some teen trash and is living much differently. I dislike that crap..i have no IQ why they completely changed the theme of this show. The first season was really enjoyable to watch and is was partly amusing. The 2nd season is just out of this world dumb. I seriously don't know why the writers/directors changed this show up.|1
I'm a sucker for a decent superhero movie. (I'm not counting super bug budget, no storyline Batman's either)A couple of my favorites are The Phantom and a budget movie called The Demolitionist. The Black Scorpion can be added to that collection.If you've seen the Demolitionist then get this movie. It's basically a copy of that heroine. (It even stars the same guy in both movies)If you haven't, then let me explain...a cop's father is murdered and she seeks vengeance.|1
I went to see this movie at a book signing in Lexington , Ky last night . After a wonderful evening with my friends , I walked back to my car . I was very aware of all the noise that was around my car , but I was also aware that what I was thinking and feeling were probably being recorded by everyone in the movie theater . After about twenty minutes , I got out of the parking lot and started my ride home . As I drove past the theater , I noticed that everyone in the theatre was still there , watching this movie I just saw .|0
The most notable feature of this film is the chemistry between the actors, the sense of camaraderie in their dialogue and dances. This typical rising-star musical has an overworked plot, even for 1944, but because of the actors it's still fun to watch. Hayworth isn't even that much of a dancer, but she has a lot of 'inexperienced' charm that fits her character. Kelly plays his usual caring authoritarian role while Silvers provides plenty of self-deprecation and laughs. The movie can also be very serious at times. Not a must-see, but recommended if you like the actors.|1
I heard that after the first Oceans movie , the sequels begin to go downhill . I believe that this is true because the last movie is really good, but I am not sure whether it is the last movie or not . I heard that in the last two movies in the series , the producers were planning something , but I don´t know what they did with it . There is a lot that I don´t know , such as which character will get which role , or which characters can be replaced with new actors .|0
Imagine if you will: four teen students have an assignment to spend the night in a haunted house in St. Francisville, Louisiana to check for the existence of the paranormal. If you watch this in the dark and late at night; you possibly will have the hair on the back of your neck rise a couple of times. Otherwise this mock documentary is a very lazy rip off of BLAIR WITCH PROJECT. What is to be dialogue is very lame and the actors are pleasant looking enough, but seem to lack genuine personality. It seems to take forever before something real spooky even happens.|1
Just finished watching 2FTM . The trailers intrigued me so much I actually went to see it on opening weekend, which is how much of a sucker I was. I found out that 2FTM was a remake of one of the more beloved anime's in the past 15 years. So I decided that this remake was well worth seeing since it was so much better than it's original. So far it's not even close. It's nothing more than an extremely mediocre and poorly thought out version of one of my favorite anime's in recent memory.|0
This is the sort of unknown and forgotten film one dreams about discovering in watching old videos. It is a superb comic gem with brilliantly funny writing, embedded in the marvellous array of characters, a wonderfully inventive and funny musical score, and witty, light direction from Montgomery himself. This is one to watch over and over. Montgomery is a bit part actor who finds himself assigned by his military reserve division to infiltrate a young debutante's home to discover the identity of her former beau, a suspected jewel thief. While the premise is rather preposterous, the results are hilarious.|1
"First off, I'm a huge Bronson fan, have been since the late '70s. I watched every film he made on the big screen since ""Love and Bullets"", which ironically was the beginning of his end as a big name, Hollywood-blockbuster star.I kept hoping that things would turn around for him, that he would make a really good film in the '80s, but that never happened. And I don't know what he was thinking when he signed with cheapjack studio Cannon and hack director J. Lee Thompson for most of his latter films."|1
This was the first Chan film made by Monogram. What a come down from Fox values and standards! I was shocked when I saw my first Monogram after seeing the great Fox films. This is boring and uninspired with wild music playing as Chan calmly walks across the street. Chan is now working for the US Secret Service rather than the Honolulu Police Department. He is assisted by Benson Fong, who plays No. 3 Son Tommy for the first time. He also has a daughter along, Iris Chan, played by Marianne Quon. Mantan Moreland also makes his debut as Birmingham Brown.|1
