sequence|label
This is a pretty obscure, dumb horror movie set in the 1970s Everglades. It is really stupid and lame for the first half, then it actually starts to get good for the last half. There is a scene with the hero running to save his friends interspersed with shots of a church group singing, I don't know. It is mesmerizing. I was impressed with the night time scenes, because it actually looked like night, unlike most low budget horror films where it still looks like daytime. I feel like the director was really talented but was working with a miniscule budget and a tough schedule.|1
NBC should be ashamed. I wouldn't allow my children to see this. I definitely would tell my church to stay away. This movie is proof as to why NBC has always been a 3rd rate network The producers, actors, and writers should get on their knees and beg God's forgiveness for making this work of fiction. There were no pirates. Noah's wife didn't parade around on the deck of the ark. The ark had NO deck. Lot wasn't even born when this event took place. Did anyone attached to this project try reading the Bible?|1
i found the film a bit predictable and boring but i am 14.i was really annoyed with my little cousin who loved to watch the series as a kid, but i thought it was funny when she said she was expecting a baby for the first time when her parents died in a car accident.he loved watching the series and i loved seeing it because i had always wanted to watch it more than just watching it. i think it was a great way to try and get myself to watch more series than i could, which i did.|0
You know I only watched 15 minutes of this film, so I can't really describe how great it is. I mean the concept alone is so original and intriguing it just did not let me go. Then there is the mass of academy award winning people involved here plus the academy award nominated director. YOU JUST CAN'T miss. I mean imagine it is the middle of the night and you're not sleepy yet. This film comes on. You watch it and are shocked. It is so brilliant, so original it is so GREAT.|1
"As others that have commented around the web ... I 'm a 130 pilot in the Coast Guard . Having spent a few months flying with them, I knew what they were going to look like. They flew like it was going to work, but it was something I didn't want to see or know about. This is not new news for the Coast Guard. ""I had a great time in the Coast Guard. I did not have to fly as fast. I would have done it just like any other pilot in my life."|0
This movie reminds me of 'Eternal Sunshine of the Spotless Mind ' and 'Garden State ' not because of content and direction. It's an interesting film, and I'd really like it to include a little of the dialogue, but it seems this movie could be the next great example of why you should pay a premium when you can enjoy it while it's not too much. I would also like to add the ending of 'Crazy' to this film as it would be a much better example of why you don't spend much on the movie.|0
"1 . The Largest Amount of Money Spent was on the package of hot dogs they put on that guy. 14
The Third Circuit Court of Appeals held that there was sufficient evidence to support the jury's conclusion that the defendant had ""a present and substantial likelihood of making a present or substantial likely threat to the safety of the public in the surrounding community."" 790 F.2d at 705, 706-7 (holding that there was insufficient evidence on the defendant's present and substantial likelihood that he would actually ""make a present or substantial likely threat"" to the community)."|0
OK the box look interesting, the opening have great music and its kinda original, to that its all OK. But when the movie start...well its not my first videoville movie, i watched Ghost Lake, and its very similar of this movie except its ever worse here. The story at first sounded interesting but the whole movie look like a movie shot by a bunch of university student, with specials effect that me laugh, the blood look like a mix of red and white paint, the fire effect on the demon face look like it was done with a program i could buy at my local computer shop.|1
"""Graduation Day"" is a result of the success of ""Friday the 13th."" Both of those films are about creative, bloody murders, rather than suspense. If you enjoy that type of film, I'd recommend ""Graduation Day."" If not, I wouldn't. There's nothing new here, just the same old killings.Even though I've given the film a 4 out of 10, I will say that it's not a repulsive film. It is watchable if your curious about it, just not creative."|1
Rented this out from my local because it was the only new British film available this week . Never heard of it , but if anyone wants to see it here it is. Here's an image that would make you believe it was made by some of the leading British studios. You can also view them here, but they may not be doing it at the moment. It's almost too early to say what the film is doing here, so just let me know your thoughts or thoughts on the art, and if you have any questions for me on that, just let us know in the comments below!|0
This is most likely the best picture not many will see . It presented a culture in a real unhollywoodized manner, which is a bit more difficult to read than I anticipated, and if I were not a fan of the film, I would not be a believer. This is not the same film as the one I saw at my own school in the 80's, if you have been there and you have not seen that film. It is still in the same mindset as movies like The Good Wife (the movie that made it into the 80's) and The Fugitive (which still does well).|0
A great film. Every moment masterfully conducted by Toyoda and his crew. The actors give credible performances all around.The visuals are haunting,beautiful and sometimes hauntingly beautiful shots of the Japanese country and city landscapes.The sounds,courtesy of Japanese band 'Dig', are never overly edgy as one would expect from band-made soundtracks. It's strangely atmospheric and well suited to the scenes they're on. All in all, they worked everything out perfectly....Well, if they were to give any justice to the story, perfection is the only thing anyone could have accepted.|1
"This movie makes ""Glitter"" look like ""Schindler's List."" Tarantino and the Weinsteins really need to consider more carefully before putting their names on a product. Green-lighting a P.O.S. like this, regardless of the friendships involved, is just bad business. Larry Bishop needs to be kept away from a movie camera at all costs. Writer/director/producer/actor Bishop shows that his skills are inadequate for any of those jobs. A vanity project gone south, ""Hell Ride"" allows usually good actors to chew the scenery... at least when the camera isn't centered on Bishop's feeble attempts to steal every scene he's in."|1
I've spent quite a while going through all the reviews for this film. I'm in total agreement with almost every reviewer in saying that Noah's Ark is crap, crap, crap, crap, crap! Don't the executives at NBC have any class? I feel sick to my stomach for actually watching both parts of this mini-series. The script is so dumb, so pointless, and yes, TOTALLY INACCURATE! I can understand making a few changes for dramatic purposes, but this film changed just about everything in the story.|1
"Having enjoyed Neil Gaiman's writing (especially his collaboration with Yoshitaka Amano in ""The Dream Hunters"") in the past, I figured Mirrormask to be a sure thing and was very disappointed. The beginning, live-action section of the movie was intriguing enough. The relationships between the characters was believable and easy to empathize with, and I loved the sets, the costuming, and Helena's artwork. The subsequent computer-generated scenes, however, were excruciating. The dialogue was awkward and pretentious, the interaction between the live actors and the CGI horrifying."|1
Very poor quality and the acting is equally as bad . This movie is a prime example of present day violence in modern day cinema . There are many bad actors and the acting is as bad as it can get. It is always nice and entertaining. It is often the worst quality of cinema in recent years. However, the movie’s production and the quality of the cinematography are excellent. There is a strong focus on the cinematography. It is also the best cinema of the recent years. If you want to see this film better than I can, you can go for it.|0
This is a cult classic for sure ! ! It is tricky to follow at times , but then again there are many people who are very into cult and they will tell you that cult is a word for anything. But I was going to write about it for this post. But I really want to make an analogy for you if you do not want to use it as an analogy ! ! It has many things to it, so if you do not like it, then it is better to just leave it out.|0
I love this movie . It is the first film Master P have ever done . It is based on this book. The first film that I watched it, I loved it . This is a movie that I want to do again . I have read a lot of things about the movie. I like it a lot . . . I have read all my reviews . . . but I would like to say something to you as much as I could. Maybe you could add me to those reviews . I will do that. I read all of my reviews again .|0
"...out of this movie.Sorry to say, this showed at the Cleveland International Film Festival. Our copy did not have subtitles, so I asked the Festival crew if there was a problem with the print received. ""Not so..."" I was told. ""the director wants it this way"". Again, sorry to say, my French is barely high school elective level (more than 3 decades ago). Much of the initial dialog is in French, so I'm sure I missed the nuance and many details in between my understanding of a few key words."|1
This third installment in the Scarecrow series is by far the best of the lot . I know , I am not going to do this anymore because I won't do it anymore, but I do have hope that this is not too late. This is going to get some attention . It’s not so bad but that doesn’t mean anything anymore. This is what makes the Scarecrow so interesting! The title is a bit old now but you know how to get it in to this one. You may be familiar with the story and you may already know what it does.|0
This was a modern TV classic ! The story goes like this , Bob has a girlfriend named Alicia . They have an adventure . He goes on and on and on with his adventures . The guy goes on and on and on . he gets his girlfriend back to her , but he has a girlfriend that he doesn't want to know and that she wants but doesn't know what he is doing . This is a good TV classic ! You can watch the original on tv. This is the same one that you see at the time on this page !|0
Half Past Dead was unlike any Steven Segal film I 've ever seen . Very little of Segal , himself, was original to him in any significant sense, although there is a strong claim that Segal was a master of style over substance. (This is because he was an original artist of some sort, which I have not seen in any other film.) It is a rare instance where you are asked to produce a documentary, film, documentary, or otherwise in one of the major media formats, yet you fail the test of proof, or fail to make a persuasive case.|0
Cool action - yeah the premise has been done - but not this way - that 's the trick . . . and I've got a feeling that the game is going to get quite interesting, and it's not the game I wanted. I don't really think we're getting the right balance between the two things. First of all, they're both going to need a third, so in terms of getting the best balance of both. Second, and most importantly, the second part. This isn't about the second part.|0
"""Hoppity Goes to Town"" was the second and last full length animated feature made by Max and Dave Fleischer, who created a parallel universe to Disney. While Disney's films are well remembered today, both of the Fleischer films ""Gulliver's Travels"" and this one are forgotten. ""Hoppity"" is a spellbinding original, not an adaptation like the first picture. That is a major plus, one would think. No, the critics, rarely on the Fleischers' sides to begin with, tore into them for this."|1
This is quite possibly the worst documentary I have ever seen . It looked so amateurish . Chris Hegedus was in it and it is not even close to the best for documentary filmmaking , that was all he made . All he has to do is give me some kind of example to try to figure out what he is up to. Maybe I'll do that . I got some ideas from him that I have a hard time believing in . It took a while to get into it but when I looked it over I found a nice little clip of him.|0
"I don't know what neighborhoods the folks who wrote the rave reviews for this movie live in, but I'm glad I'm not there if they don't comment on the cartoonish-ness of this thing. Okay, we learn to suspend our disbelief in films like the ""Die Hard"" series, but seeing little Jodie knock off a whole street gang, with a Glock, as a NOVICE yet...c'mon. All she needed was a bald head and a ripped T-shirt and she would BE Bruce Willis. Apparently, Jodie being the executive producer blinded her to what a joke and waste of her money this would be."|1
The only reason I didn't fall asleep during this movie is because the seats were not that comfortable. Hannibal is BORING>BORING> BORING and BORING!!! This film is just dreadful, not because of any violence or graphic mutilations. It's actually quite tame in that regard. The story moves at the speed of a lazy snail. I have the feeling that director Ridley Scott just phoned this one in. The actors are all fine they just needed some direction. The music score is also very annoying. It's especially noticeable since so little is going on in the film.|1
If you were enjoyed by watching `` Guinea Pig '' - then you 'll like this movie to ! ``. It is a film about the life and work of a French painter. The main character is a young Frenchman named Guitre, who is an upstanding character. He has a bad back, weak shoulders, and bad teeth. He lives in Paris with a beautiful young family and their two young sons, and it was not easy to work with him at first. He 's a good man and a good citizen.|0
I watched this movie last night, i'm a huge fan of the book, and i was pretty happy with the version in which Winona Ryder and Susan Sarandon starred. But this one, it's just awful. Oh my God, i don't understand how they dared to ripped apart this classic story and made the characters totally different, starting with the switching of Beth being the younger sister, and making Amy the 3rd one. And Jo interpretation, terrible, Jo was a feminist, intelligent and kinda angry young lady, and the actress portraying Jo in this movie acts like a foolish and very annoying little girl.|1
Forget the lousy acting , that can be forgiven in this sort of film . Or even the terrible , that's why it is the case that it is a shame to be called an actor . You see, I was watching it, and it was very, very funny. That is what I thought, because when I was being honest , I started to think of what I was missing, because it was very, very good , but that is what I am saying , that is that I would like to see more movies like that that I like, and that is where I am looking at it.|0
This movie could have had a lot of potential . Certainly with today 's technology , one would expect real movies to be watched online and watched live . But today 's technology can be viewed and watched online . But what would it really do for a real film, such as this one ? There are many things that have been revealed about this technology . But one thing that will change the way we view things on our TV is the technology . What are the things we see that 's are interesting ? It's an interesting technology to look at a scene on the TV .|0
I think I can safely say ( without really giving anything away ) , that this movie had no robots and there were so many of us to meet in the theater ( we could go out for drinks) but there were quite a few. The first few scenes ( they were in the theater ) are what I think you can expect to see in this scene . I’m not very familiar with the movies except one thing ( I actually can’t go into details ) . But there was no robots in this scene . That is a very interesting thing .|0
"I have never felt the need to add a review to this website until now , but having just sat down, I'm a little disappointed in myself . I had a great deal of difficulty getting the book into the UK, but here is my story :

I purchased this book in March this year. It has a lot of good reviews. I'm so excited to try it out, but I'd much rather see it finished by next year than to get to grips with the book before it goes on sale."|0
This is no walk in the park . I saw this when it came out , and have n't had the time to put it back in place , I think I have it . But i hope to have something good with it , i would really appreciate your help , any help would be really appreciated . Any tips would be great too . I am thinking of a friend who came here for his birthday. He told me that she was going to do her own research but she could not come and visit because the police had to get her back.|0
Distributor : GOODTIMES home video Plot : A pretty high school student is marked for unrelenting terror in this suspense thriller. As she is in the process of building a world class team of superheroes, it seems the only way that she is truly happy is because she wants to stay with her parents. There are many reasons why this story may not be the most gripping. The plot itself is simple. It's pretty simple. There's nothing really new here. This isn't a story about what it's all about. Just look at the plot, the cast, the actors, the character.|0
I must admit I was n't expecting much on this movie . I was surprised I truly enjoyed it as a kid. As I have said, it's been fun watching all of it together. And I like being with you. Thanks for all the support I got. I was just in awe of your work. I was just wondering how you were going to get into movies like this in the next year? If you're a moviegoer you've got a lot to learn, I just don't understand it at the moment.|0
When I first saw the trailer for this film , I really wanted to see it . I thought some parts of the film were bad and I wanted it to have a good ending , I really wanted to finish it but I know there were a few parts that I just didn’t want to do, so the part that was good was about two hours. In the middle of the film, I realized that I had lost my focus on the ending . The end of the film, I noticed that there was only one character, the one with a bad ending.|0
A young couple decides to runaway to sunny California . They never reach their destination as they decide to pull up on a highway and set off on a four-hour adventure. The first half of the trip will be from San Jose to Long Beach and back down to the San Jose State line. What does the trail mean in California? It means you can't go straight up and back down to Long Beach like you need to. It can mean you can't go right up and back again like you need to.|0
I love his martial arts style, it is quick, close up and oh so fast, but it seems like his movies are becoming more and more crime based lifestyle quality and less meaning...I thought he was out to bring forth a deeper message. At least some of the movies had a hidden meaning or agenda this one had some good redeeming qualities of the character but the rest was so far off. I was very disappointed. The martial arts is also suffering. I am hoping to see a more devoted Segal in his future films.|1
A few yrs ago, I remember reading an essay by a feminist film theorist who briefly mentioned Rosalind Russell. This theorist wrote that the 'strength' of the 'strong women' that Rozzie R. played lay partly in their ability to stand by their man (even when he wasn't worth it).I thought of this essay after watching 'Crimes of Passion'.Kathleen Turner exudes the same strength and style as Russell in her portrayal of prostitute China Blue. She's the object of affection for two men: the loony priest played by Anthony Perkins, and a bland whitebread boy who's marriage is slowly fading.|1
`` Mr. Bug Goes To Town '' was the last major achievement the Fleischer studios produced . The quality of their music in their own way. The most memorable moments of their production in the show are the one that happened on the live show, and the music was so great. When the show was announced, the staff of the studio asked that it be placed with the studio and that the crew go on it and that they go into a studio with all the equipment on the screen and they can see everything.|0
A group of seven people fear they are the only survivors of a near world ending H-bomb blast. Not only do they fear the radiation, but also mutants in the surrounding hillside. One of the group is already contaminated, but strangely poses no real threat to the others. Just surviving the friction of assorted personalities at close range is the sub-plot. Richard Denning plays the hero. Mike Connors is close to the edge playing a tough guy. Lori Nelson is the girl destined to start populating a brave new world. Not one of director Roger Corman's best.|1
THE SCREAMING is a very low budget horror movie that was shot on video. It features passable acting, poor lighting, a weak story, and some of the worst monster effects I've ever seen. The plot has a college student being pressured to join a cult by his attractive landlord. The cult is a parody of Scientology with a book similar to Dianetics. This would have been a funny shot at that group were it not for a dumb script and the cheapness of the production. The monster effects look awful and the picture quality makes it feel like you're watching a home video or a public-service announcement.|1
"I grew up watching the ""Bowery Boys"" on the weekends and even at young an age I could tell this was low rent stuff as the name implies. Still it was fun to watch Satch (Hall) get the better of Muggs (Gorcey) after Muggs would beat the crap out him. The East Side Kids stuff were never shown even though it was public domain stuff and probably cheap to run, it was just to low a standard for kids to tune in even though we only had like 5 channels to watch. Enter the year 2005 and I am repossesin about my childhood."|1
I have to agree with the previous author 's comments about the excellent performances and plot . Started watching this show in February, and I had a pretty strong opinion of it a week later. I have been watching this show for more than 5 years now, but I have always been fascinated by it. I loved it. I enjoyed it but I don't really know if it will ever make me happy again. I do know that I love it, but that's the only way it goes on. Also, I think that as a director, you will never see enough of it.|0
"There's not a dull moment in Francois Ozon's ""Robe d'Ete"". It's surprising how much is packed into this short film. While reclining on a deserted beach after a nude swim, a young gay is approached by a girl seeking a light for her cigarette. She invites him to make love in a wooded area near the beach. On returning to the beach. they find that all his clothes have been stolen. She lends him a summer dress to cover his nakedness and requests he return it next day. He rides his bike back to the holiday cabin dressed as a girl."|1
When you see Barry Corbin in the cast of a movie , you can never be sure if it will be a good one. In this video, I will take a look at the characters who were featured in the first half of the movie and how they wound up in a big way. It is definitely an entertaining one, so I will give a brief explanation in one of the chapters, but you can see all of the character's reactions as well as the plot of the movie. There are only a handful of characters that will have this effect on you.|0
The story of Sweeney Todd evokes memories of the work of classic writers like Charles Dickens , and more contemporary authors like Stephen Fry and Stephen King. In the 1990’s, there was some controversy over who wrote it and how much it inspired, or even who were the actors. But for the most part, people said it was a wonderful novel and a great read. The other day, I was writing a review for a new book. It’s an anthology of classic horror stories that I’ve reviewed. The story I have to say about it is a great example.|0
"Who said it had to be believable ? Do yourself a favor and turn off your ration before you sit down for dinner. If you’re not already doing so, turn the tables and sit. There’s no such thing as “just enough evidence” but more evidence than “some real proof”. More evidence to back up a claim, and more evidence of what the actual case may be

“No real evidence” is not proof, it’s evidence that you’ve put out that you actually believe what you’re presented to believe to be true."|0
The best thing about this flick is that it seems like they used a lot of stuff left over from the Pearl Harbor attack in Tora Tora Tora. My favorite was the shot of the P-40 crashing into the row of parked P-40s but filmed from the top of a hangar or crane. Unfortunately it just gets worse from there.There's two black guys and two white guys as American POWs, as well as some Filipinos POWs and Japanese guards. The ranking POW of the Americans is a white naval Lieutenant, which is of course an O-3 in the navy.|1
"I am the sort of person who never , ever watches animated movies , but I make an exception for my favorite movies. If you want more information on this I would be grateful to you guys. __________________

1

Bridgett

02-15-2005, 09:16 PM

I do not own a tv! I read books for kids, and have read a lot of articles and articles on TV. If you really wanted me, I would buy a tv! But it's not worth it. I would go to the movies and watch movies with friends or on TV."|0
I would like to know the real name of the Lodge where scenes from the movie were filmed. It is truly beautiful and hearkens back to 20's and 30's architecture like the Hotel Del Coronado. I know it was on either Big Bear Lake or Lake Arrowhead and would like to hear if it is still in existence. As for the movie itself, it is truly amazing that Jane Wyman was even nominated for an Academy Award. This must have been a period when she was well liked by her Academy peers.|1
What a wonderful film, filled with eccentric, unique characters who are wonderfully realized by a great ensemble cast. The director also did a great job keeping the story held together, getting those wonderful performances (on not messing with them) and using music (and what wonderful music it is) to great effect. S. Epatha in the lead role is great. I had always heard what a brilliant stage actor she is, and although I have enjoyed her on Law and Order, this really shows what she can do with a filled out, complex role.|1
I was looking forward to The Guardian , but when I walked into the theater I was n't really in any hurry to get there. After watching the first season , I was worried I would see it first. But as I walked out to my seat, I was surprised to see a screen with some kind of music played, so I looked around to make sure my eyes weren't closed. I was surprised to see that it was a bit more than I'd hoped, but if I did, I didn't know why it was playing.|0
This movie , which I just discovered at the video store , has apparently sit around for a couple of hours when I think about it and it's about to get a bit stale. It doesn't sound like it has a long run on this list, but I think that's because it's not listed as a movie, it seems like someone has put it somewhere. In other news, I recently saw this movie and I was totally shocked that I hadn't seen it yet when it was in theaters and I was trying to decide if I wanted to make another movie on it or buy a copy.|0
Dear reader , Watch out ! This movie is not really a movie , though its creators have the impertinence in saying that is the only thing in the universe. In this movie its supposed to be the music that makes the movie, that is what it looks like. You can see it in the movie if you are looking for music, but it does not exist. What is the purpose of this movie? Is this movie was meant to be music or not? Are there some things that the music has in it?|0
Frank Sinatra has one of his best roles as a reformed heroin addict coming back to his Chicago neighborhood after an overdose. Sinatra and his girlfriend have been together for a while and Sinatra has made some good movies and stars in a few films, so it's not too surprising that he's back and, well, pretty good. However, he had to have some bad drugs on the block too. So I'm going to keep talking about these movies so you can see what Sinatra does to get back in touch with his true feelings.|0
Piper , Prue and Phoebe bring Dr. Griffiths to the Manor in order to try and save him from The Fall (1910) in his garden, where they will take care of his beautiful and delicate pet. He goes in to visit the pet-nurse, with whom he has become very friendly and pleasant. He then gets into a discussion with Perturbations, who will take him down to the Manor for a couple of days before he dies. The pet-nurse wants to know how they can be so kind to each other (and he tells him they are both in good health).|0
It beats me how anyone can rate this film very highly. It is no understatement to call it far fetched. How the guy managed in such a short space of time to construct a wooden maze of underground rooms is quite ridiculous or maybe he was the greatest carpenter since Jesus. The obese sheriff played by Hoyt Axton looked like a refugee from the Jerry Springer show and I found the blonde female lead Jennifer Jason Leigh rather plain. We have an expression here in the U.K. 'mutton done up as lamb' which suits her perfectly.|1
Whoa . I mean , whoa . I mean , whoa whoa.I saw this movie , waaay back when I was a kid , I was still a kid . I saw it on TV , back then because it was good , and I didn’t see much else but I think I saw some other movies. It was like a movie that I just loved that I liked the first few years of it but it had been a while since I’ve seen more movies. So I watched it some time later than I should.|0
Oh f*cking hell, where should I start... First of all; this show is just another stupid American non-funny so called comedy which has pathetic acting and very very poor humor. The American way of laughing-track business makes the whole thing even worse. How come I can hear laughter, yet there's nothing funny happening? Pretty stupid, eh? This show is only for those American people who haven't ever heard that there are far more funnier, better and wittier comedies - not only in Great Brittain, but also in America (The Simpsons for example).|1
A middle aged man , Robert Jordan , set in his ways , takes on a boy scout troop after the US military has announced its intention of arming a group of Marines on the West African coast by the end of the current year. A group of Marines, led by Colonel Robert Jordan, are planning to use their base on the Mediterranean coast in a surprise assault on a Russian-held port in Greece , as the United States announced that it had decided to begin arming these troops. Jordan was among the most senior officers in his squadron when he was in command.|0
At first sight , I must say already , watch The Contractor , 2007 . With Wesley Snipes too . It was a first for him . But before I get to The Contractor . And I must say . It was a very interesting show . He had an excellent personality . And the show was a lot more than I could ever have hoped . He is a very good actor . Now that we know about his character , and his abilities and abilities . But I cannot think about how it would have been . I must say .|0
Interesting cartoon , included on the DVD of `` The Lost Skeleton of Cadavra '' . I especially like the image of this guy's face, which was clearly seen on the side. I'm not saying this to be bad, I am saying to a lot of people what's wrong with us, we all deserve better from our leaders, if you have the time, then you're entitled to more than we all deserve. In fact, if you don't like it, we may as well not see it.|0
There 's a certain irony in a parody of the Gothic genre being turned into a mess of clichés by people who can hardly believe in anything as good as modernism and cosmology. Of course this is because there is no way of explaining it that way, so instead we need to look for a more realistic picture. For example, would it be possible to explain that there is no sense of connection between God's creation and the human psyche, because God created it? There is no distinction between creation and the human psyche as such, only the difference between God and mankind.|0
"This is a story about a journey made by a man who once had a dream and guts. Donald Crowhurst was an English businessman and amateur sailor who competed in the Sunday Times Golden Globe Race, a single-handed, round-the-world yacht race.I was very intrigued by the story after listening to a radio interview from the producer John Smithson, who is also the producer of ""Touching the Void"", one of the first documentaries that made a commercial success in 2003. I had gone to the cinema with great hope and not much previous knowledge on the historic event, and I'm relieved that it didn't let me down."|1
The Calu-what now? Yeah, I thought it was a stupid name as well. Chris Carter remains blissfully unaware of the scum in his writing staff. Starting off with the usual cheery X-Files teaser (a baby getting run over by a train) this episode... well I can't really say it goes downhill because to be honest it was never going uphill. Poorly written, with us feeling no pathos for any of the characters (except maybe that baby at the start) the writer makes us hate characters before brutally killing them off, it's the worst technique ever.|1
"It´s all my fault. They all told me I should avoid seeing this movie because I´m a huge fan of the old TV-series. They were right. While production values are good and the actors themselves (including ""don´t look now"") Julie Christie aren´t that bad, the whole film displays a cheekiness and self-conciousness that clearly is without any justification. A comparison between the Karloff ""Mummy"" and ""The Mummy Returns 2000"" comes to my mind. In fact Belphegore 2000 owes much more to the new Mummy films than to the old series."|1
OK , first of all , who in their right mind would remake Hitchcock and second , who would do all the work that is in the film and what we have, is not an artist like you , but a woman , who will be a master of this art , whose life will not be so bad . . . because in the meantime , she has become a good husband , and will do well for you and your wife and your sons, too . . . you , my dear , may God bless you for your wonderful work of art . . .|0
"This movie made me want to bang my head against the wall. It is hard to compare such badness as this to anything, but some say that watching this movie is similar to bleeding from under your fingernails. And that comment comes from the writer's cousin. This movie was so flipping bad, it made ""Hulk"" (The second worst movie ever) look like ""The Departed"" (One of the greatest movies in cinematic history). If you like boring family movies with predictable plot lines, then you will absolutely love this movie."|1
I watched this movie by accident on TV and it was so unbelievably awful I could not switch it off. I loved it. I don't know why I liked the first one, it's so cool and I was so excited that the next one was the better one and I really liked it. There's a couple of things I've tried that I think would work if you did your homework and then you did it the best you can. I can't wait to read your post again. It's not perfect, but it is very important that we get it right here in this thread.|0
Insanely well crafted mini-series.I recall seeing most of it twice when shown on American Playhouse on PBS. Was heavily promoted at the time. I believe it might have been one of the very early mini-series showing on PBS outside of the Masterpiece Theater series.The full length production was shown I believe only once during its first broadcast. Was 6-8 hours total. This length was edited down somewhat to 6 hours. Cut some interesting, but slow scenes.I am very much hoping that the folks holding its current rights do follow through and restore a complete, not edited version to DVD.|1
During the making of this movie I once caught a statement on television about it . Something like : ``I saw the trailer, and I don't recall having any idea who the director was, and it was not clear what he was filming.'' . . . I was pretty impressed by that statement. You see, I thought it was a great movie, but a lot of people said that was a bad movie. People said that I had to watch a movie that was supposed to have a main character. That was a bad film and I thought it was good.|0
Have seen this movie today. Very disappointed and wondered how it could be in the Oscar shortlist. The most sad things are:1. It's very slow. 2. How Ghengis-khan, cruel and mighty emperor of Asia can be played by a kind, good actor with warm and lovely eyes - during all the movie except one scene? 3. Lot of holes in the plot: there's nothing about how he became the emperor; nothing about where he spend 20 years between his childhood and mature age. We see an ex-slave without money, power, friends or home.|1
This story had a good plot to it about four elderly men that share a deadly secret concerning a young girl who has lost her life. But that secret is only an open secret and the story goes wrong after the truth of it comes out. On December 28, 2009 at approximately 10pm, I was at home with my husband, son, wife, niece (who was only five months old when he died) and granddaughter. The only way I can find out who or what he or she was, is through the Internet.|0
Matt Cvetic is a loyal communist in a Pittsburgh steel mill who works to recruit workers into the party, even though this isolates himself from his son, family, and neighbors. What makes this even more difficult is that Cvetic is actually an FBI agent posing as a Communist in order to obtain information about party activities. The party is trying to create a strike at the mill, whereby the pro-strike movement will lead the workers into a wave of propaganda. Cvetic also has to contend with beautiful Eve Merrick, a party member and teacher at his son's school who finds the fact that Cvetic is a double agent.|1
I saw this last week during Bruce Campbell's book tour. I thought it was amazing. Almost everything I would expect from a Bruce Campbell sci-fi movie. Its campy and very funny. Ted Raimi was also hilarious and extremely goofy. The plot is wacky, an American business man goes to Bulgaria and is killed. Stacy Keach plays a mad scientist who saves/brings Bruce Campbell back to life by implanting half of the brain of an ex-KGB turned cabbie. Bruce Campbell spends the rest of the film trying to avenge his death and has many internal arguments between himself and the KGB agent.|1
"I am not sure who recommended Surveillance to me, but I think I have an idea: one of the ""Fat Guys At the Movies."" The person said they were astonished by how great it was and said it was one of the goriest/disturbing movies. (I'm paraphrasing and doing this only by memory, so forgive me if I misquoted.) At any rate, I made the decision to watch it. So I take full blame for my own miscalculation in watching one of the most horrible, predictable and STUPID movies I've ever seen."|1
While it 's not `` perfect '' , it 's close . Love Barbara Stanwyck , SZ Sakall , Sidney Sheppard , T.S. Eliot etc . For the love of the world , it is a great pleasure . To the end that 's one of my favorites of all . There will be no doubt in this life we are very much to be with you , to be with you in all the ways you have known our life to be . This is something I have wanted so much the very last month to be able to say on a daily basis .|0
"This is one of the most unoriginal, cliche-ridden movies I have ever seen. Even if you didn't like this film's antecedents, 'The Bad News Bears' and 'The Mighty Ducks,' they are bound to have done a better job than this one. From the moment the new teacher greets her class and they tell her, ""Don't bother with us, we're all losers,"" you can see everything that's coming twenty miles away for the rest of the film. All the usual suspects are here."|1
This movie starts off on the wrong foot and never really gets it going. The first scene shows a Life Flight helicopter landing and just outside the window you can distinctly see mountains in the background. For those of you who might not ever have been to Houston there is no elevation change. The city sits just above sea level and a 5 ft. incline is considered a big hill. To go along with that scenery, any shots outside of the hospital immediately tell the viewer that they are not in Houston. The trees are all missing leaves or are pine trees, neither of which Houston has very much of.|1
If you have ever shopped at Wal-Mart , then you probably know about the $ 5 DVD bin that sits in your pantry. These DVD's are not cheap. The only problem is that you may want to use them on your favorite DVD set. You can also take the items out of your pantry. Many people like to do the shopping on their own and they often do it for themselves. This isn't that unusual. However, if they have a shopping experience with their favorite DVD set, you should try them out and see what works for you.|0
Wow ! This is the movie that should be shown on TV at Two in the morning on Cinemax for two years and all the people of the world will be watching the film for sure and we will make sure we do it right and you will be happy! There are two ways to see the movie. (1) We have the Cinemax DVD. If you do not have one, the DVD is good and we will take care of you. (2) If you have been there and you don’t have the DVD, wait till now and you can get the Blu-Ray to see the movie.|0
Buster Keaton was arguably at his most enjoyable when he did short 20 minute films , and they do n't have as much time as he wanted to give it to his team. I know a lot of people will say he was brilliant, but he was still very busy with other projects, even when he was on his own during the second half of 2016 and he was only going to work for a few minutes at a time during the second half of his next project . I was able to watch the movie again a few times after it, and that helped a lot.|0
When a movie called Hell Ride comes out you expect a certain amount of biker cliché . With character names like “Garden” or “Wolverine” that you’re used to, it’s hard to know how to make a film with those names. I’m going to start by saying I love this movie but it’s not going to be that cheesy. Hell Ride was a fun little movie. There was a lot of action and the characters were charming and charming. And as with every movie, this one made me want more and more of the ride.|0
"I do n't understand why some of you ( or many ) have given this film upward of 8 stars . ~~~
zackall
So how can we say ""I know this is a movie, we know this"" when we're not the
movie's target audience? _""I don't like it. I don't like it, we don't. ""_

 _""I didn't say that. ""_

 _""Why did you say that instead?_

 _""You mean, I said that? No I don't. That's what they would have said."|0
